Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
C1	1	1	12	350	1.14001558300775	
C1	1	2	26	32	0.146639756437408	
C1	1	3	26	353	1.23009307135471	
C1	1	4	29	410	0.29402996839626	
C1	1	5	29	434	1.30508578592532	
C1	1	6	32	102	4.43349362907476E-03	
C1	1	7	55	38	0.561621378502538	
C1	1	8	55	333	0.548224099314467	
C1	1	9	56	145	1.96684566854145	
C1	1	10	58	445	0.850903182234585	
C1	1	11	64	20	0	
C1	1	12	73	268	1.21337593462007	
C1	1	13	76	401	0.748150625614392	
C1	1	14	77	292	1.2992770767139	
C1	1	15	83	228	1.09450781282566	
C1	1	16	83	459	1.34113714046686	
C1	1	17	86	99	0.290712690111028	
C1	1	18	92	180	0.243107740482393	
C1	1	19	100	454	1.16394327737611	
C1	1	20	108	35	0.397608306569666	
C1	1	21	118	355	0.6058104265894	
C1	1	22	121	65	0.912019838325272	
C1	1	23	122	383	0.60126655665021	
C1	1	24	127	480	1.17677796315263	
C1	1	25	134	268	0.862193422995177	
C1	1	26	136	148	6.17975226191652E-02	
C1	1	27	140	410	0.902581156217012	
C1	1	28	145	378	0	
C1	1	29	148	14	1.25314486915013	
C1	1	30	154	240	0.341338791218662	
C1	1	31	155	92	1.80888821501406E-02	
C1	1	32	157	440	0.727912558380903	
C1	1	33	158	155	0.23800253737815	
C1	1	34	164	337	0.420822732934994	
C1	1	35	175	48	0.012770062176768	
C1	1	36	189	275	1.17895594852366	
C1	1	37	197	368	0.688087326528268	
C1	1	38	197	471	1.55694453625991	
C1	1	39	198	425	1.66915040252502	
C1	1	40	202	81	0.875609605531206	
C1	1	41	203	255	0.14950373541236	
C1	1	42	205	275	0.478258893439749	
C1	1	43	207	119	0.553377959533806	
C1	1	44	209	166	0.593887313480854	
C1	1	45	210	343	0.721482522565546	
C1	1	46	229	248	0.357963109058188	
C1	1	47	235	370	1.67335294479771	
C1	1	48	237	411	0.815403671215075	
C1	1	49	239	278	0.13423508863937	
C1	1	50	240	175	0.234535181704444	
C1	1	51	240	427	1.02292417893314	
C1	1	52	261	389	0.348174533386885	
C1	1	53	262	17	1.47062614389194	
C1	1	54	264	286	0.692590138430569	
C1	1	55	275	69	0.233281936981628	
C1	1	56	276	353	0.710843422909079	
C1	1	57	287	106	0.909889207730754	
C1	1	58	289	461	0.490057614964934	
C1	1	59	291	456	0	
C1	1	60	292	451	0	
C1	1	61	293	434	9.34654573126838E-02	
C1	1	62	302	63	0.578820664575118	
C1	1	63	315	106	1.40475822299667E-03	
C1	1	64	323	254	0.897224264886922	
C1	1	65	323	478	0.19075069365332	
C1	1	66	325	463	0.149332208874049	
C1	1	67	331	400	0.622317582584412	
C1	1	68	338	308	1.25198063098349E-02	
C1	1	69	342	115	0.799819302228606	
C1	1	70	346	183	1.06681741983554	
C1	1	71	349	380	1.28717652691862	
C1	1	72	357	470	0.79148838605781	
C1	1	73	359	484	0	
C1	1	74	361	490	0.599651830335273	
C1	1	75	362	79	0.960646985800764	
C1	1	76	371	287	0.663826439860698	
C1	1	77	387	140	0.87693720005293	
C1	1	78	402	403	0.598181067128312	
C1	1	79	408	323	1.31138696176053	
C1	1	80	410	232	0.269846033380418	
C1	1	81	413	38	0.965305551826487	
C1	1	82	428	458	0.177547743275417	
C1	1	83	431	63	0.83967874916678	
C1	1	84	445	120	0.745590730406794	
C1	1	85	451	384	0.505204637495685	
C1	1	86	459	419	0.821269868065656	
C1	1	87	464	244	1.20977672760683	
