Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
C1	3	1	7	389	5.01219389867131E-02	
C1	3	2	18	210	0.552016403509565	
C1	3	3	36	132	0.565933393849264	
C1	3	4	36	250	0.424565105254147	
C1	3	5	41	432	0.750661228084268	
C1	3	6	46	176	0.517920509085486	
C1	3	7	68	105	0.133232486787722	
C1	3	8	68	363	0.126703901662985	
C1	3	9	72	75	5.17479913678737E-02	
C1	3	10	84	430	0.612570503149699	
C1	3	11	86	178	0.111023607282819	
C1	3	12	90	150	0.599161922972989	
C1	3	13	95	26	0.365445132398388	
C1	3	14	98	60	0.480977523586222	
C1	3	15	113	66	1.76150863831969E-02	
C1	3	16	119	359	2.48378505219944E-03	
C1	3	17	122	324	0.113467311788577	
C1	3	18	128	230	1.11176431586625	
C1	3	19	131	409	0.577723734837137	
C1	3	20	132	254	0.116115217372314	
C1	3	21	139	150	0.110205201666426	
C1	3	22	147	55	0.328888875634371	
C1	3	23	158	327	1.73768762125183	
C1	3	24	158	475	0.675924510854931	
C1	3	25	162	98	0.486675951633851	
C1	3	26	163	185	0.888282897691595	
C1	3	27	166	365	0.185992191478527	
C1	3	28	174	444	0.307565410675535	
C1	3	29	179	312	1.4393549774991	
C1	3	30	187	61	0.169832253483625	
C1	3	31	199	101	0.689296556289062	
C1	3	32	203	263	0.15128745294595	
C1	3	33	207	206	0.137031319637396	
C1	3	34	210	354	1.07679309584285	
C1	3	35	211	431	8.21472136446645E-03	
C1	3	36	217	280	1.2012035771656	
C1	3	37	224	264	0	
C1	3	38	229	30	2.60778698861986E-02	
C1	3	39	232	361	0.144662178140546	
C1	3	40	233	429	0.1266601502328	
C1	3	41	247	216	0.681865088235564	
C1	3	42	264	303	0.813083988040734	
C1	3	43	265	50	0.662592119076574	
C1	3	44	272	86	7.34192476282566E-02	
C1	3	45	272	230	2.01779944780591	
C1	3	46	274	127	0.52154370788131	
C1	3	47	274	193	1.09783153307466	
C1	3	48	281	425	1.22339994337733	
C1	3	49	282	268	0.679061883582963	
C1	3	50	283	386	0.609847328183604	
C1	3	51	287	346	0.106401706054724	
C1	3	52	289	195	0.827535450093879	
C1	3	53	294	5	0.689006404182139	
C1	3	54	301	112	0.725486287496383	
C1	3	55	303	343	0.624192041903663	
C1	3	56	319	443	0.636024965518983	
C1	3	57	325	251	0.385922298382299	
C1	3	58	330	44	1.02953378511321	
C1	3	59	335	403	9.14968842533257E-02	
C1	3	60	341	477	0.114385845017791	
C1	3	61	343	249	0.543047162633619	
C1	3	62	348	45	2.54667891516825	
C1	3	63	348	154	0.43006573306659	
C1	3	64	358	300	0.131170494876225	
C1	3	65	359	109	0.50254194951365	
C1	3	66	362	202	1.01324341366134	
C1	3	67	365	163	0	
C1	3	68	367	335	1.32671640651427	
C1	3	69	383	301	0.159763523835916	
C1	3	70	387	258	0.177035445065635	
C1	3	71	387	406	1.11820598295566	
C1	3	72	392	142	0.264928877226902	
C1	3	73	394	97	0.95007751258819	
C1	3	74	394	241	1.30075610764433	
C1	3	75	396	157	1.35386021283495	
C1	3	76	398	54	0.980737458617679	
C1	3	77	403	16	0.296758161930548	
C1	3	78	413	466	0.430054288323665	
C1	3	79	419	153	2.54130830074933E-02	
C1	3	80	422	300	0.451877702171126	
C1	3	81	429	78	0.124249537113711	
C1	3	82	436	47	0.751051619739111	
C1	3	83	451	343	0.134772661147407	
C1	3	84	453	382	1.22664184410033	
C1	3	85	466	139	0.449652399268791	
C1	3	86	471	419	0.13297003939399	
C1	3	87	480	252	0.501232830537226	
C1	4	1	21	58	0.160190782432769	
C1	4	2	24	387	0.177345054377404	
C1	4	3	28	289	0.723843204208515	
C1	4	4	30	377	0.361306626151127	
C1	4	5	35	155	0.671395728405118	
C1	4	6	37	56	0.121271657996695	
C1	4	7	39	240	1.22452333990796E-03	
C1	4	8	47	399	0.161912908972248	
C1	4	9	56	8	2.20113911848669E-02	
C1	4	10	56	457	0.950697718798749	
C1	4	11	57	227	1.02250884412923	
C1	4	12	71	23	1.12404446214589	
C1	4	13	74	309	0.571238063939189	
C1	4	14	76	284	3.20938023940894E-02	
C1	4	15	78	303	0	
C1	4	16	84	126	0.901764220554614	
C1	4	17	84	363	1.21447048082775	
C1	4	18	91	334	0.390220840957761	
C1	4	19	101	199	0.333545189121355	
C1	4	20	101	388	0.322472272568998	
C1	4	21	101	449	0.726246663883275	
C1	4	22	105	170	0.151658832531701	
C1	4	23	113	133	0.145517301218322	
C1	4	24	117	301	0.991995375899609	
C1	4	25	120	230	1.01896588220041	
C1	4	26	124	44	1.06970641750961	
C1	4	27	150	68	0.50822066923188	
C1	4	28	161	459	0	
C1	4	29	164	13	0.106737534283913	
C1	4	30	165	145	0.960319524046356	
C1	4	31	167	263	0.114467501870248	
C1	4	32	171	419	0.868076175863015	
C1	4	33	195	85	0.616295396884168	
C1	4	34	198	398	0.306083701710276	
C1	4	35	200	264	0.550979575832269	
C1	4	36	203	454	9.86000610113117E-02	
C1	4	37	211	331	1.03767634224873	
C1	4	38	213	25	0.792846813113068	
C1	4	39	222	470	0.324795298311333	
C1	4	40	229	172	0.131710034980001	
C1	4	41	241	299	1.19682130530885	
C1	4	42	250	209	0.675135572910993	
C1	4	43	253	196	0	
C1	4	44	253	353	0.895998263569257	
C1	4	45	258	249	0.711774452141395	
C1	4	46	259	388	1.42605570542897	
C1	4	47	260	48	1.42188455568491	
C1	4	48	261	237	0.375663509204808	
C1	4	49	266	165	0.847322257655667	
C1	4	50	275	482	0.316029772609646	
C1	4	51	278	108	0.391695765523029	
C1	4	52	286	439	1.33490696187108	
C1	4	53	296	337	0.73951975345632	
C1	4	54	300	179	0.353036121953594	
C1	4	55	301	402	0.37711925618047	
C1	4	56	305	40	1.64768721047656	
C1	4	57	309	165	0.630194660086607	
C1	4	58	316	229	0.672865302449358	
C1	4	59	327	275	0.172341779455645	
C1	4	60	337	165	4.21651322197108E-02	
C1	4	61	340	111	0.590418994699292	
C1	4	62	344	28	1.3468074938199	
C1	4	63	344	149	0.295836058425986	
C1	4	64	358	452	1.21904604133989	
C1	4	65	360	149	0.596909233176839	
C1	4	66	363	272	0.384250656449722	
C1	4	67	366	357	0.17337557952739	
C1	4	68	367	293	0.674986759003877	
C1	4	69	371	98	0.417640353797586	
C1	4	70	374	56	0.398322652180652	
C1	4	71	375	206	0.536591216547348	
C1	4	72	390	416	0.168088571256264	
C1	4	73	391	489	0.664144664086104	
C1	4	74	394	114	0.124055113218509	
C1	4	75	412	188	0.171996294458071	
C1	4	76	420	113	6.92856683991398E-02	
C1	4	77	420	254	0.17871597563546	
C1	4	78	421	315	0.581629742845866	
C1	4	79	424	80	0.248947618830521	
C1	4	80	427	429	1.30256020298206	
C1	4	81	430	160	0.406202927055734	
C1	4	82	432	101	1.19711952946805	
C1	4	83	439	473	0.906458710146385	
C1	4	84	444	423	1.04193229875244	
C1	4	85	449	219	1.08091088416564	
C1	4	86	456	181	0.085767254268601	
C1	4	87	456	349	0.805280847730352	
C1	4	88	463	30	0.366036684233186	
C1	4	89	465	300	1.41942769949514	
C1	5	1	3	468	0.901115475741161	
C1	5	2	15	202	3.86593305461639E-02	
C1	5	3	21	5	0.388240790768015	
C1	5	4	30	282	6.47389875323626E-02	
C1	5	5	37	66	1.87701965853925E-02	
C1	5	6	45	374	0.239669551519661	
C1	5	7	45	419	1.28751719564242	
C1	5	8	47	487	1.85087661422376E-02	
C1	5	9	48	48	0.26625136751719	
C1	5	10	50	322	1.03790756199074	
C1	5	11	59	461	6.61067506635987E-02	
C1	5	12	68	90	0.191581254607242	
C1	5	13	75	274	9.44208425599388E-02	
C1	5	14	84	234	0.522844306012699	
C1	5	15	88	199	0.766699394268569	
C1	5	16	90	11	0.268761988268837	
C1	5	17	97	117	0.459258685001908	
C1	5	18	101	333	0.40798398512419	
C1	5	19	106	91	0.259086918138738	
C1	5	20	109	391	0.181068210838287	
C1	5	21	115	450	0.681385547904667	
C1	5	22	120	272	0.368609239640497	
C1	5	23	131	429	0.412586718602833	
C1	5	24	138	36	0.533985161455923	
C1	5	25	145	391	8.83742424493047E-03	
C1	5	26	148	181	0.240436826101397	
C1	5	27	162	251	0.502505089407051	
C1	5	28	164	13	0.083205199110309	
C1	5	29	166	31	0.230526034870337	
C1	5	30	169	472	0.117358251504593	
C1	5	31	170	129	0.184351072455782	
C1	5	32	180	344	0.112863755712643	
C1	5	33	192	153	1.18836794504987	
C1	5	34	197	93	2.63169670298407E-02	
C1	5	35	210	50	5.19400280088969E-02	
C1	5	36	211	181	2.85909238600672E-02	
C1	5	37	212	18	0.806154724521838	
C1	5	38	212	271	0.713914957997814	
C1	5	39	222	112	0.695670176436532	
C1	5	40	222	452	0.113188140705106	
C1	5	41	225	16	1.46040313883854	
C1	5	42	225	207	0.37154511919323	
C1	5	43	257	229	0.500164252425281	
C1	5	44	258	389	0.135084819219395	
C1	5	45	263	133	0.825828901766546	
C1	5	46	263	319	0.767820945548788	
C1	5	47	265	195	1.29599546066655	
C1	5	48	269	77	0.44854027171018	
C1	5	49	284	447	4.50225490539667E-02	
C1	5	50	294	286	0.100737534672574	
C1	5	51	300	187	0.51601426187225	
C1	5	52	307	26	7.35737804385884E-02	
C1	5	53	307	125	0.669959940032933	
C1	5	54	313	394	0.686238698369281	
C1	5	55	316	311	0.213468777254097	
C1	5	56	329	184	0.530127765251773	
C1	5	57	329	282	0.697260256306972	
C1	5	58	335	450	0.253607696290591	
C1	5	59	346	127	0.465932585731206	
C1	5	60	354	220	0.239846407412152	
C1	5	61	357	325	0.035018932753847	
C1	5	62	363	258	1.029671742199	
C1	5	63	377	337	0.359181750298297	
C1	5	64	384	370	0.347203157777216	
C1	5	65	384	466	0.354684666889485	
C1	5	66	386	157	0.269142905163905	
C1	5	67	387	86	0.782732239398255	
C1	5	68	388	53	0.128515849993076	
C1	5	69	402	11	1.15625787635473	
C1	5	70	404	243	0.818354558908618	
C1	5	71	419	8	0.911823400428687	
C1	5	72	419	427	1.62532131531692	
C1	5	73	423	276	5.61776312389039E-03	
C1	5	74	433	124	0.265879421568958	
C1	5	75	436	365	0.437451189862226	
C1	5	76	438	205	1.26436163006007	
C1	5	77	446	274	6.98632561714662E-03	
C1	5	78	451	94	0.625891238535996	
C1	5	79	455	203	1.3200156937138	
C1	5	80	455	471	4.24759261812833E-02	
C1	5	81	456	291	1.12331427581753	
C1	5	82	465	420	0.401020525621949	
C1	5	83	481	105	0.404930618021826	
C1	5	84	482	437	1.27256843331392	
C1	6	1	3	95	0.629560445975133	
C1	6	2	3	136	0.407785134285292	
C1	6	3	4	449	0.20079999794576	
C1	6	4	9	376	5.48719336546583E-02	
C1	6	5	12	474	0.912660543581888	
C1	6	6	27	444	0.189704120929104	
C1	6	7	28	394	0	
C1	6	8	29	399	0.488042538298059	
C1	6	9	33	37	1.46847387455685	
C1	6	10	34	296	0.187677456751087	
C1	6	11	35	411	0	
C1	6	12	40	127	0.221513906386124	
C1	6	13	42	246	1.03222119275492E-04	
C1	6	14	64	380	0	
C1	6	15	67	460	0.599512397841214	
C1	6	16	69	408	0.366192858293819	
C1	6	17	75	112	1.11303790261828	
C1	6	18	78	250	0.213481093803916	
C1	6	19	79	365	1.14462319062939	
C1	6	20	81	322	0.814237022290592	
C1	6	21	83	420	3.85413219410933E-02	
C1	6	22	86	65	1.37926219493651	
C1	6	23	89	283	0.781930069997773	
C1	6	24	94	318	0.534655739870993	
C1	6	25	94	384	5.14326389473783E-02	
C1	6	26	113	162	6.60433187359451E-02	
C1	6	27	114	209	0.326892558320705	
C1	6	28	115	68	0	
C1	6	29	117	42	0.922289151533649	
C1	6	30	117	359	1.19072169423866E-02	
C1	6	31	121	186	0.814681556007038	
C1	6	32	124	337	1.37527317804453E-02	
C1	6	33	135	149	1.35483458662633E-02	
C1	6	34	141	253	0.415131854243005	
C1	6	35	142	117	0.990305668943125	
C1	6	36	145	406	1.07593323966126	
C1	6	37	147	80	0.879575373355731	
C1	6	38	148	469	2.42992038122639E-02	
C1	6	39	153	309	8.41410430865235E-02	
C1	6	40	154	126	1.25533653355122	
C1	6	41	179	158	5.21868418635193E-02	
C1	6	42	194	210	1.0621756119844E-03	
C1	6	43	195	257	7.45288612128435E-02	
C1	6	44	201	119	0.643562477134588	
C1	6	45	202	378	1.61831340599085	
C1	6	46	203	77	1.20470910095218	
C1	6	47	206	35	0.363709178868977	
C1	6	48	211	470	0.383391762785345	
C1	6	49	224	331	1.39094097916046	
C1	6	50	232	140	0.893133239567754	
C1	6	51	234	156	0.492882329894214	
C1	6	52	236	283	1.04803475502977	
C1	6	53	238	193	0.296170176526056	
C1	6	54	240	409	0.350350626279137	
C1	6	55	242	267	0.433801122597416	
C1	6	56	247	456	0.153528234386051	
C1	6	57	249	29	0.267298537529989	
C1	6	58	252	225	7.67016947765845E-02	
C1	6	59	261	60	1.32215788920616E-03	
C1	6	60	261	169	0.017482755963332	
C1	6	61	264	270	0.741499697887537	
C1	6	62	264	353	0.255160985433899	
C1	6	63	272	100	0.427349273211909	
C1	6	64	278	253	0.350189389370069	
C1	6	65	280	79	0.647651953395305	
C1	6	66	281	313	1.71468858117359E-02	
C1	6	67	287	183	0.105880203827922	
C1	6	68	289	276	0.28127014071121	
C1	6	69	291	144	0.313734413215188	
C1	6	70	301	477	0.945830355670386	
C1	6	71	302	319	0	
C1	6	72	304	309	0.553077406951298	
C1	6	73	318	16	0.64275058349964	
C1	6	74	323	312	0.916410768481933	
C1	6	75	326	205	1.82756479900667E-02	
C1	6	76	327	241	1.57858998577545E-02	
C1	6	77	329	113	0.188416621401412	
C1	6	78	331	412	0.22602004906607	
C1	6	79	333	53	0.430123887709949	
C1	6	80	333	143	0.592290184631401	
C1	6	81	334	314	0.644440076609451	
C1	6	82	337	449	0.44211949914904	
C1	6	83	346	374	1.26162237543691	
C1	6	84	348	205	0	
C1	6	85	352	293	0.32923799911214	
C1	6	86	367	142	0.317990056305776	
C1	6	87	370	122	0.222412453167229	
C1	6	88	371	259	1.29800873796156E-03	
C1	6	89	378	437	0.495551261455094	
C1	6	90	390	80	0.822184059571739	
C1	6	91	397	346	0.537857643572626	
C1	6	92	403	247	0.659346565814336	
C1	6	93	406	53	0.331709184112042	
C1	6	94	417	462	0.438821768620347	
C1	6	95	419	358	0.122538870860079	
C1	6	96	435	258	7.78495011347035E-03	
C1	6	97	444	453	0.442179025319951	
C1	6	98	445	191	0.194038549586808	
C1	6	99	451	141	0.790579746897311	
C1	6	100	468	386	0.313873696039784	
C1	6	101	479	9	0.130784635435382	
C1	6	102	480	251	9.95226238933583E-03	
C1	7	1	6	148	9.24128934984985E-02	
C1	7	2	13	379	1.03738763752506	
C1	7	3	18	178	3.31570945265474E-02	
C1	7	4	26	297	0.139311032140626	
C1	7	5	40	100	0.845073261081574	
C1	7	6	45	81	0.674504980490747	
C1	7	7	47	208	0.807476087549045	
C1	7	8	49	473	0.759494933986925	
C1	7	9	53	399	0.873608338692569	
C1	7	10	57	241	0.246797163177697	
C1	7	11	60	328	0.943620800059727	
C1	7	12	71	398	0.974263400780973	
C1	7	13	77	432	0.874313692020514	
C1	7	14	78	13	0.186782707707062	
C1	7	15	83	403	8.5512628058255E-03	
C1	7	16	109	112	0.478523236290456	
C1	7	17	113	299	0.242229809106388	
C1	7	18	115	32	0.177514908685966	
C1	7	19	131	210	0.689783752849057	
C1	7	20	132	276	0.898674805083331	
C1	7	21	143	96	1.27457160406849E-02	
C1	7	22	144	356	0.830195190434924	
C1	7	23	147	21	0.349203834482602	
C1	7	24	161	97	0	
C1	7	25	165	439	0.584668037204809	
C1	7	26	167	92	0.979284945564522	
C1	7	27	170	147	0.183730244059779	
C1	7	28	170	263	0.95302580783398	
C1	7	29	180	17	0.759787488536863	
C1	7	30	181	164	0.40577325502282	
C1	7	31	192	55	0.882514670007252	
C1	7	32	194	394	0.192527134353856	
C1	7	33	197	172	0.961607787467836	
C1	7	34	201	373	1.11167378420443	
C1	7	35	206	297	0.184038196994135	
C1	7	36	211	146	0.481087365412242	
C1	7	37	211	348	0.233803346300096	
C1	7	38	216	277	0.805359567305039	
C1	7	39	220	230	0.420126627562653	
C1	7	40	232	467	0.010519622311385	
C1	7	41	244	138	3.61883548013164E-03	
C1	7	42	249	441	0.604839883168643	
C1	7	43	255	112	0.190370603624414	
