Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
C2	2	1	12	53	0.88945485831334	
C2	2	2	14	74	0.1785963593406	
C2	2	3	17	118	0.592303346636521	
C2	2	4	18	202	0.805109953331475	
C2	2	5	21	173	0.484629109816075	
C2	2	6	22	15	1.18452784152323E-02	
C2	2	7	25	57	1.21455407623564	
C2	2	8	54	251	0.351416074538934	
C2	2	9	58	336	0.197738905377402	
C2	2	10	64	88	0.40019587982286	
C2	2	11	65	370	9.72451375676994E-02	
C2	2	12	69	199	0.816097557551855	
C2	2	13	76	435	7.42518780599048E-02	
C2	2	14	94	19	0.229132243637009	
C2	2	15	95	433	0.047559084118355	
C2	2	16	95	452	4.47465220917605E-02	
C2	2	17	98	155	5.68067614544376E-02	
C2	2	18	105	97	0.773477525124458	
C2	2	19	108	311	0.387515165424341	
C2	2	20	111	108	4.91654879773692E-02	
C2	2	21	113	296	0.434127972581825	
C2	2	22	114	409	1.93311354781369E-02	
C2	2	23	122	62	0.588153199731717	
C2	2	24	123	139	0.134464032695033	
C2	2	25	135	172	1.13453868125416	
C2	2	26	135	328	0.336182538118099	
C2	2	27	144	142	1.23692399965727	
C2	2	28	145	481	5.61407252271541E-02	
C2	2	29	148	494	0	
C2	2	30	151	130	0.635084862128978	
C2	2	31	153	158	0	
C2	2	32	157	223	0.635149256427573	
C2	2	33	158	412	1.97648480391999E-02	
C2	2	34	168	87	1.96014045094716	
C2	2	35	169	153	1.03503200500724	
C2	2	36	177	186	0.571014373202204	
C2	2	37	179	333	0.277517591643121	
C2	2	38	183	411	0.397032567842562	
C2	2	39	184	242	1.59440277931166E-03	
C2	2	40	186	16	0.167294681292062	
C2	2	41	194	210	3.56038968660746E-03	
C2	2	42	196	56	0.10019270381338	
C2	2	43	198	325	1.54533986981003	
C2	2	44	206	268	0.78335257253275	
C2	2	45	219	431	1.28675522624526	
C2	2	46	220	110	0.612349322542542	
C2	2	47	227	376	0.386668265082512	
C2	2	48	236	296	0.589216447164375	
C2	2	49	243	263	1.63517820556428E-02	
C2	2	50	254	180	0.044906413113043	
C2	2	51	255	446	1.14848068633303	
C2	2	52	256	131	0.334025533652419	
C2	2	53	260	284	0.719509016858382	
C2	2	54	264	53	0.117614504654457	
C2	2	55	266	157	0.313672864110236	
C2	2	56	268	389	0.882262606163601	
C2	2	57	272	346	0.19402718847488	
C2	2	58	280	96	0	
C2	2	59	283	432	0.887682620811066	
C2	2	60	290	76	1.43823211949335E-03	
C2	2	61	292	411	6.03740231926674E-02	
C2	2	62	298	115	0.175567692523061	
C2	2	63	298	425	3.00909971731943E-02	
C2	2	64	312	246	7.34267721747896E-02	
C2	2	65	316	481	1.62215535370856	
C2	2	66	320	12	0.590238766339387	
C2	2	67	321	151	1.96755075384935E-02	
C2	2	68	327	39	0.629192237584966	
C2	2	69	337	238	0.82549792143227	
C2	2	70	338	332	0.70609289057343	
C2	2	71	339	475	2.3037094567706	
C2	2	72	342	137	0.679785354271965	
C2	2	73	342	299	0.101419868917069	
C2	2	74	349	460	2.44938764330712E-02	
C2	2	75	350	414	0.297056770240911	
C2	2	76	355	98	0.748168510328169	
C2	2	77	369	35	0.508815413606241	
C2	2	78	372	390	0.499268739550933	
C2	2	79	387	443	0.461769390234426	
C2	2	80	390	144	1.45691894996035	
C2	2	81	393	68	0.766589478696802	
C2	2	82	395	309	0.39819620419811	
C2	2	83	407	488	0.207916546217981	
C2	2	84	413	214	0.82391685110217	
C2	2	85	414	27	6.25448350071736E-02	
C2	2	86	417	4	1.30233626260656	
C2	2	87	418	160	0.221252973830293	
C2	2	88	419	284	7.59291684534811E-02	
C2	2	89	439	4	1.49081102169704	
C2	2	90	439	49	0.885377791356608	
C2	2	91	442	484	1.12780288534563	
C2	2	92	453	122	0.616633956094849	
C2	2	93	458	12	0	
C2	2	94	458	239	0.19438840754835	
C2	2	95	461	90	1.02424056959607	
C2	2	96	461	151	2.34660859122702	
