Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
C1	1	1	2	407	0	
C1	1	2	8	348	1.29402128343994	
C1	1	3	9	144	1.07321632867518	
C1	1	4	11	216	7.53928970117862E-02	
C1	1	5	11	268	0.325211966360305	
C1	1	6	17	239	0.570064433634775	
C1	1	7	21	122	2.05231752338799E-03	
C1	1	8	22	382	0.473109489137342	
C1	1	9	31	69	0.1563572404603	
C1	1	10	34	269	0	
C1	1	11	46	495	0.083817070692862	
C1	1	12	57	28	1.5518332904146	
C1	1	13	62	213	0.534888861602262	
C1	1	14	66	302	1.0722517216203	
C1	1	15	67	275	3.15860806505553E-02	
C1	1	16	67	494	0.945828289067325	
C1	1	17	70	90	4.49789011819537E-02	
C1	1	18	70	266	0	
C1	1	19	71	148	0.156973627705214	
C1	1	20	76	481	0.141576959417052	
C1	1	21	78	277	0	
C1	1	22	81	384	1.02702424410296	
C1	1	23	81	435	0.215268182375155	
C1	1	24	85	276	0	
C1	1	25	85	405	3.33859609268514E-02	
C1	1	26	88	78	1.64038451152995E-02	
C1	1	27	89	364	0.23346095253964	
C1	1	28	90	46	2.47716934752753E-03	
C1	1	29	91	23	0.361324450387182	
C1	1	30	92	275	0	
C1	1	31	96	332	0.424991635525904	
C1	1	32	100	467	0.373055292784598	
C1	1	33	101	274	0.930472138039408	
C1	1	34	106	150	0.473230058431852	
C1	1	35	112	367	0.675729420564866	
C1	1	36	113	65	0.965696584618905	
C1	1	37	116	408	0.292144406966537	
C1	1	38	128	186	0.361566815268957	
C1	1	39	128	479	0.362562545938781	
C1	1	40	134	311	4.03601351770465E-02	
C1	1	41	135	55	1.97387467305813E-02	
C1	1	42	142	227	0.26600210836252	
C1	1	43	143	213	0.223620345997596	
C1	1	44	147	278	0.4321164930449	
C1	1	45	153	422	0.320595378624442	
C1	1	46	157	160	0.356956120986286	
C1	1	47	159	120	0.538527480053769	
C1	1	48	161	394	0.669540677592416	
C1	1	49	172	421	0	
C1	1	50	175	63	0.570240341547525	
C1	1	51	176	252	1.20403191188416	
C1	1	52	194	446	0.69688936461293	
C1	1	53	196	355	0.132003877579283	
C1	1	54	200	323	0.840916955368166	
C1	1	55	207	371	0.158343139844857	
C1	1	56	216	8	1.47462180961703	
C1	1	57	217	410	0.524317058612481	
C1	1	58	218	153	0.164767814206096	
C1	1	59	222	97	0.205676200406278	
C1	1	60	231	471	0.683958308105997	
C1	1	61	235	175	0.356290901533924	
C1	1	62	238	342	2.27080478597428	
C1	1	63	247	46	1.02754647488792	
C1	1	64	262	402	0.39848838400946	
C1	1	65	262	442	0.244087440569853	
C1	1	66	266	106	1.50394522162833	
C1	1	67	269	310	0.521232324762157	
C1	1	68	270	256	0.563602630576308	
C1	1	69	276	132	1.24643835633111E-02	
C1	1	70	286	40	0.129226915497305	
C1	1	71	289	185	6.03761835113465E-02	
C1	1	72	290	115	0.945464102599658	
C1	1	73	303	373	0.200404063031118	
C1	1	74	316	34	1.08525277936456	
C1	1	75	322	443	0.730053287305147	
C1	1	76	331	377	3.50271891889346E-03	
C1	1	77	335	338	0.424282705114283	
C1	1	78	341	298	0.297750059007316	
C1	1	79	348	416	0.190944209429909	
C1	1	80	349	216	1.45244251409093	
C1	1	81	356	339	0.064655505348936	
C1	1	82	357	473	0.909869891616975	
C1	1	83	359	96	0.851050994860307	
C1	1	84	360	166	0.804583858579902	
C1	1	85	367	384	1.62938583591798	
C1	1	86	382	15	1.79831981376155	
C1	1	87	383	273	1.58477983346742	
C1	1	88	387	117	1.03826850266838	
C1	1	89	387	224	1.11279257878893	
C1	1	90	396	158	1.8412641481323	
C1	1	91	403	307	1.17101778317369	
C1	1	92	409	183	1.00139317230929	
C1	1	93	417	374	0.996986628301325	
C1	1	94	423	294	0.638111471119038	
C1	1	95	429	65	0.650672140982611	
C1	1	96	431	425	1.83741586621508	
C1	1	97	431	475	1.194515968591	
C1	1	98	443	321	0.252574837777798	
C1	1	99	444	226	0.772296896454663	
C1	1	100	453	127	0.232381465517241	
C1	1	101	454	442	0.70788327369894	
C1	1	102	463	62	0.675109334396783	
C1	1	103	469	19	1.1746858554398	
C1	1	104	474	369	1.18916042764574	
C1	1	105	475	296	0.470529891722687	
C1	1	106	489	362	0.110615902802839	
C1	2	1	2	63	0.895879899131318	
C1	2	2	11	396	0.889506695920052	
C1	2	3	17	11	1.63612503886041	
C1	2	4	30	134	0.548174145780591	
C1	2	5	31	434	0.35957526922208	
C1	2	6	32	165	0.625787711666485	
C1	2	7	35	70	1.20300190413291	
C1	2	8	37	336	1.09100876675793	
C1	2	9	43	209	0.640941986666374	
C1	2	10	49	294	0.809169864851309	
C1	2	11	58	172	0.565329994129144	
C1	2	12	61	393	0.959963127298588	
C1	2	13	75	253	0.490754261816441	
C1	2	14	84	88	1.01281067616774	
C1	2	15	86	204	0.628963564697819	
C1	2	16	86	333	1.11399470645785	
C1	2	17	87	435	0.358666194874681	
C1	2	18	89	42	1.09343344395947	
C1	2	19	91	478	0.490746500714123	
C1	2	20	98	386	0.799307626202784	
C1	2	21	103	267	1.40076202349678	
C1	2	22	104	253	0.138391717120128	
C1	2	23	104	303	1.04631173198998	
C1	2	24	124	323	1.17950008994865	
C1	2	25	125	159	1.08987084535392	
C1	2	26	134	209	0.533849230014639	
C1	2	27	146	265	0.484984498034688	
C1	2	28	147	212	0.445979513491702	
C1	2	29	151	300	0.172212501907971	
C1	2	30	153	374	1.31909752022787	
C1	2	31	157	184	0.966592921527083	
C1	2	32	160	134	0.484945179852708	
C1	2	33	161	423	1.76529367955643	
C1	2	34	166	19	1.27346187537732	
C1	2	35	175	362	0.992758756050361	
C1	2	36	181	144	1.2690135725109	
C1	2	37	191	323	0.224982785952604	
C1	2	38	198	100	0.152898154044469	
C1	2	39	204	14	1.21369919402393E-02	
C1	2	40	215	204	0.450599809256742	
C1	2	41	221	138	1.08600083971065	
C1	2	42	221	358	0.391135379751666	
C1	2	43	231	75	0.524715777137304	
C1	2	44	236	209	1.08368433203817	
C1	2	45	239	21	1.16656982045645	
C1	2	46	245	425	1.01533274989955	
C1	2	47	248	151	0.589075191692649	
C1	2	48	252	283	1.00225283265075	
C1	2	49	274	144	0.615448519898581	
C1	2	50	275	298	8.09501612889919E-02	
C1	2	51	277	17	0.782389346653055	
C1	2	52	277	358	0.883296057217673	
C1	2	53	279	419	0.680171884591774	
C1	2	54	293	14	1.06880621029281	
C1	2	55	295	437	1.14279720897368	
C1	2	56	298	152	1.58682595805308E-03	
C1	2	57	321	275	1.17699757240393	
C1	2	58	322	215	0.782615914882051	
C1	2	59	325	51	1.42276173061461	
C1	2	60	344	342	0.664517875495522	
C1	2	61	345	332	0.668688937913646	
C1	2	62	346	163	0.384144135950841	
C1	2	63	346	466	0.69723948302385	
C1	2	64	346	488	0.791635526996119	
C1	2	65	349	135	0.908315774939678	
C1	2	66	349	321	1.15334819059747	
C1	2	67	350	95	0.716182738704467	
C1	2	68	358	466	0	
C1	2	69	359	487	7.39870816206694E-02	
C1	2	70	361	203	0.988362824804719	
C1	2	71	365	60	0.867682193211627	
C1	2	72	365	190	1.02137269599646	
C1	2	73	365	429	0.627623541336201	
C1	2	74	373	5	1.39018883128851	
C1	2	75	374	376	0.940959784717312	
C1	2	76	375	249	0.827960363273392	
C1	2	77	389	116	2.99816119341137E-02	
C1	2	78	389	455	0.102455513385555	
C1	2	79	390	323	1.62468014560133E-03	
C1	2	80	400	366	1.31607624365903	
C1	2	81	402	394	4.05381826540314	
C1	2	82	404	115	0.462029076700697	
C1	2	83	408	318	1.27924355754726	
C1	2	84	408	456	0.368242043797826	
C1	2	85	413	473	1.11846340990929	
C1	2	86	425	344	0.036778103443663	
C1	2	87	426	138	1.14342469516705	
C1	2	88	428	190	0.990435658397836	
C1	2	89	431	481	0.614001683394421	
C1	2	90	434	38	1.10678270689678	
C1	2	91	446	109	0.307690836696922	
C1	2	92	459	279	1.09153776928655	
C1	2	93	465	450	1.06604730454247	
C1	2	94	467	325	0.132969785922511	
C1	2	95	471	392	2.25193651941529	
C1	2	96	477	190	1.17070276695392	
C1	2	97	485	349	0.590456878497552	
C1	3	1	14	144	1.07961188460217	
