Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
C2	1	1	5	185	0	
C2	1	2	6	204	0.410524190835072	
C2	1	3	15	81	0.354825937008879	
C2	1	4	15	388	1.56729239425689	
C2	1	5	17	112	1.41706345114345	
C2	1	6	19	139	0.209570631664542	
C2	1	7	22	276	0.427026579889687	
C2	1	8	35	297	0.724096893362755	
C2	1	9	49	291	1.12941207070549	
C2	1	10	50	246	1.46179883945841	
C2	1	11	50	316	5.06813384546178E-02	
C2	1	12	50	388	1.74163923552939	
C2	1	13	58	337	1.29740616284494	
C2	1	14	59	218	0.964186664612303	
C2	1	15	63	72	0.643500047284017	
C2	1	16	76	219	0	
C2	1	17	79	294	0.403210826178521	
C2	1	18	81	220	0.72641005636929	
C2	1	19	82	435	0.546771660308162	
C2	1	20	86	457	0	
C2	1	21	89	469	0.53274900654498	
C2	1	22	94	291	0	
C2	1	23	97	74	0.55472284347596	
C2	1	24	99	381	0.285775563565981	
C2	1	25	100	286	0.578568068142426	
C2	1	26	115	95	0.546546959484647	
C2	1	27	117	144	0.102750906262865	
C2	1	28	117	353	9.81251791252728E-02	
C2	1	29	118	75	2.18756481173446	
C2	1	30	122	423	0.894881473195425	
C2	1	31	123	60	0.218421140867266	
C2	1	32	124	452	0	
C2	1	33	131	16	0	
C2	1	34	131	464	1.04704129069235	
C2	1	35	140	173	1.03068191063889	
C2	1	36	141	216	0.618682551482139	
C2	1	37	142	61	0.207585911046509	
C2	1	38	144	353	0.421732658334098	
C2	1	39	145	110	0	
C2	1	40	148	442	6.67435728411338E-02	
C2	1	41	150	338	0.596354095262602	
C2	1	42	158	320	0.152177234530176	
C2	1	43	171	408	1.49715911276322	
C2	1	44	172	290	0.960373976786893	
C2	1	45	175	288	0	
C2	1	46	177	165	0.119904848535484	
C2	1	47	180	364	0.680722802537656	
C2	1	48	196	78	1.56267771220705	
C2	1	49	203	213	0.118061604123194	
C2	1	50	204	133	0.827995679301061	
C2	1	51	206	170	0.584951986688826	
C2	1	52	207	412	7.07111490467585E-02	
C2	1	53	210	449	0.826625325389121	
C2	1	54	213	113	3.61131034924021E-03	
C2	1	55	215	274	9.85277337898408E-02	
C2	1	56	231	364	0.813401379952377	
C2	1	57	234	12	1.0659731702317	
C2	1	58	237	197	0.128090908099145	
C2	1	59	238	331	1.04053662973375	
C2	1	60	240	299	0.323419774537906	
C2	1	61	245	222	0.766840519239685	
C2	1	62	257	124	0.867308050918281	
C2	1	63	258	221	0	
C2	1	64	263	219	0.81391915462214	
C2	1	65	266	376	0.196778406273588	
C2	1	66	270	29	1.59081319742969	
C2	1	67	274	71	0.172096639288703	
C2	1	68	280	104	2.50346690022626E-02	
C2	1	69	292	101	0	
C2	1	70	292	160	0.81421941468514	
C2	1	71	292	214	1.47919702640414	
C2	1	72	296	371	0.708495047892814	
C2	1	73	301	100	0.159266201640906	
C2	1	74	301	298	1.07996727788559	
C2	1	75	302	278	0.672868784561575	
C2	1	76	302	310	0.144618974884633	
C2	1	77	313	53	1.32231358842403	
C2	1	78	314	470	0.945563362882624	
C2	1	79	331	229	0.196000843177885	
C2	1	80	334	54	2.01067486995637	
C2	1	81	335	281	0.811206050567499	
C2	1	82	338	428	0.767788106476903	
C2	1	83	339	121	1.50410073253188	
C2	1	84	348	170	0.811284831479804	
C2	1	85	348	380	1.04882174418731	
C2	1	86	355	358	0.326691571994434	
C2	1	87	357	473	0.9052400700717	
C2	1	88	359	457	0.334578797685594	
C2	1	89	368	239	0.908883453719144	
C2	1	90	375	161	0.861667686497872	
C2	1	91	379	112	0.968820655981072	
C2	1	92	382	285	1.33654893796377	
C2	1	93	385	404	0.838565111714317	
C2	1	94	395	456	1.2404290877663	
C2	1	95	396	330	0.345939130775081	
C2	1	96	396	377	0.819861151210822	
C2	1	97	401	10	0.162379584889999	
C2	1	98	401	145	0.753086317958919	
C2	1	99	404	41	0	
C2	1	100	419	77	0.141736940020586	
C2	1	101	421	235	0.217532656869606	
C2	1	102	422	207	0.678225416313098	
C2	1	103	424	470	0.156486822867417	
C2	1	104	430	47	0.98059182387682	
C2	1	105	434	7	0.663206614301826	
C2	1	106	436	359	0.48868743152677	
C2	1	107	443	253	0.690570651442113	
C2	1	108	443	270	0.541558000535719	
C2	1	109	455	436	0.957575538522821	
C2	1	110	462	361	0.396165564204384	
C2	1	111	463	475	0.914026074552826	
C2	1	112	470	95	1.21724501935698	
C2	1	113	483	347	0.902732623045834	
C2	1	114	496	390	0	
C2	2	1	21	401	0.503188531213763	
C2	2	2	33	91	0.654633623189559	
C2	2	3	35	324	1.06995433569642	
C2	2	4	36	340	1.04294609356429	
C2	2	5	36	360	0.53860546638004	
C2	2	6	52	259	0.107793980904812	
C2	2	7	53	449	1.17786168094048	
C2	2	8	54	168	0.311052189562881	
C2	2	9	55	421	0.359644047313876	
C2	2	10	69	420	0.182585068089157	
C2	2	11	71	288	0.642472799353927	
C2	2	12	75	214	0.509579023620892	
C2	2	13	87	308	0.300539336315122	
C2	2	14	95	84	0.437846156456885	
C2	2	15	97	349	0.527108747451946	
C2	2	16	97	444	1.0904282328218	
C2	2	17	110	120	1.37537714985329	
C2	2	18	110	224	0.367973581257267	
C2	2	19	110	386	0.73192880407498	
C2	2	20	114	181	0.600083587279983	
C2	2	21	119	358	0.252328387133547	
C2	2	22	120	375	0.18428428204204	
C2	2	23	124	82	0.132836313039368	
C2	2	24	126	445	1.33949459984314E-03	
C2	2	25	131	66	0.367027414034425	
C2	2	26	136	306	0.137565176678763	
C2	2	27	146	214	0.402666700755963	
C2	2	28	147	344	0.9380281165927	
C2	2	29	152	22	0.104249515211325	
C2	2	30	152	392	0.2038371274792	
C2	2	31	174	291	0.522241909913271	
C2	2	32	174	382	0.167797761641921	
C2	2	33	174	416	0.736081215759584	
C2	2	34	175	208	0.471990691604362	
C2	2	35	182	321	0.215617486001161	
C2	2	36	183	48	0.472182513879098	
C2	2	37	186	99	1.80949014400458	
C2	2	38	187	437	1.01598154697131	
C2	2	39	197	234	1.58883406632317E-03	
C2	2	40	203	178	0.632918862589689	
C2	2	41	215	262	0.427926624217867	
C2	2	42	216	404	1.13507307031435	
C2	2	43	229	79	4.58764530798626E-02	
C2	2	44	234	113	1.21913210313012	
C2	2	45	234	385	0.105742434904996	
C2	2	46	239	253	2.23583895948781E-03	
C2	2	47	239	483	3.60118082044408E-03	
C2	2	48	243	61	0.423567499331525	
C2	2	49	249	115	1.54681105264496	
C2	2	50	251	28	0.137994634473508	
C2	2	51	253	440	0.639796120355599	
C2	2	52	256	13	0.426193657945023	
C2	2	53	262	109	0.711368452612621	
C2	2	54	271	66	1.02670418558778	
C2	2	55	273	310	0.5949270927286	
C2	2	56	276	375	8.67612631981272E-02	
C2	2	57	279	481	0.025049130190265	
C2	2	58	288	192	0.346688336823972	
C2	2	59	290	380	0.793010379300018	
C2	2	60	292	352	0.181717904867213	
C2	2	61	294	278	0.384289483140569	
C2	2	62	296	135	1.01016217524798	
C2	2	63	297	86	0.42222729326908	
C2	2	64	299	367	0.971033212651481	
C2	2	65	301	199	1.19765974161835	
C2	2	66	313	281	0.686054121385075	
C2	2	67	318	213	5.95605828605483E-03	
C2	2	68	321	168	0.970674177387887	
C2	2	69	331	205	0.25288495326183	
C2	2	70	336	304	0.642915582512105	
C2	2	71	337	241	0	
C2	2	72	338	232	0	
C2	2	73	339	84	1.03972121950362	
C2	2	74	340	32	1.60510235429899	
C2	2	75	341	401	1.27470854626002	
C2	2	76	353	136	0.791993219246357	
C2	2	77	364	225	0	
C2	2	78	375	235	0.144742621470667	
C2	2	79	380	438	0.878472546001423	
C2	2	80	388	407	8.40374823962734E-02	
C2	2	81	392	136	0.613836779121619	
C2	2	82	398	248	0.573995044210334	
C2	2	83	401	21	0.186857500413026	
C2	2	84	401	296	3.42228492164046E-02	
C2	2	85	402	48	0.882728889990325	
C2	2	86	402	218	0.3448182601219	
C2	2	87	406	193	4.18006779778724E-02	
C2	2	88	412	433	0.936001862715684	
C2	2	89	414	157	0.263352340611708	
C2	2	90	415	101	0.892960696428468	
C2	2	91	417	388	0.149846481616637	
C2	2	92	431	205	0.233206572670212	
C2	2	93	455	242	0.874239085467271	
C2	2	94	467	484	2.15460930189169E-02	
C2	2	95	468	213	0.373182185130019	
C2	2	96	476	96	1.37087986981431	
C2	2	97	476	397	8.90652702467563E-03	
C2	2	98	477	375	1.14064653076362	
C2	3	1	3	68	0.673648793489696	
C2	3	2	4	185	1.14234682259695	
C2	3	3	4	342	0	
C2	3	4	11	369	0.651734356306228	
C2	3	5	16	50	0.698533469698271	
C2	3	6	25	233	0.448466721589111	
C2	3	7	33	247	0	
C2	3	8	34	365	1.5970308664838	
C2	3	9	35	256	0	
C2	3	10	37	38	0.149949202727907	
C2	3	11	37	229	0.016917841516772	
C2	3	12	38	142	0.533046007763628	
C2	3	13	42	189	0.706501864989395	
C2	3	14	51	249	0.738309698406434	
C2	3	15	57	479	0.113653080463978	
C2	3	16	63	96	0.687676467703966	
C2	3	17	65	401	0.190020177729206	
C2	3	18	70	15	0.906696182056502	
C2	3	19	71	310	1.38131441741874	
C2	3	20	73	445	1.62278542557056	
C2	3	21	82	222	1.37648711786112	
C2	3	22	100	21	0.777181339059145	
C2	3	23	105	79	4.87210661215816E-04	
C2	3	24	105	136	1.11317240541598	
C2	3	25	105	202	0	
C2	3	26	115	73	9.99394306480921E-03	
C2	3	27	122	195	1.13709250683337	
C2	3	28	124	101	1.11484347587651	
C2	3	29	125	482	1.2745755121842	
C2	3	30	144	435	0.635421524431318	
C2	3	31	155	421	0.199058705458075	
C2	3	32	157	185	0.803912186543999	
C2	3	33	159	5	1.00725826458251	
C2	3	34	161	447	0.448754270696452	
C2	3	35	162	64	1.07383048659007	
C2	3	36	173	413	0.593383539345786	
C2	3	37	174	104	4.63836766720163E-02	
C2	3	38	175	247	0.656696132067074	
C2	3	39	179	286	0.991862589027566	
C2	3	40	184	320	0.888804226439317	
C2	3	41	187	478	0.973351157875569	
C2	3	42	191	220	1.11558097259892	
C2	3	43	193	148	0.892080290420963	
C2	3	44	202	439	0.283976840852086	
C2	3	45	204	86	0.55993144396156	
C2	3	46	205	288	5.97045345538609E-02	
C2	3	47	210	384	0.53544161133804	
C2	3	48	220	55	1.25040839631095	
C2	3	49	227	8	0.825916673641342	
C2	3	50	235	441	2.4034317986263	
C2	3	51	236	497	0	
C2	3	52	239	155	0.726684861607591	
C2	3	53	251	236	0.256176945431062	
C2	3	54	254	129	0	
C2	3	55	254	266	1.1371968675311	
C2	3	56	258	306	1.7119949320143	
C2	3	57	260	211	0.499698601394548	
C2	3	58	262	71	0.591284082863011	
C2	3	59	262	388	1.23561003779552	
C2	3	60	276	482	2.3812634499077	
C2	3	61	277	172	0.100784897040367	
C2	3	62	281	9	0.360388414707718	
C2	3	63	287	141	1.1510170622269	
C2	3	64	291	165	0	
C2	3	65	297	384	0.616898988189772	
C2	3	66	310	233	0.893770084004598	
C2	3	67	318	469	0.491511745333792	
C2	3	68	321	65	0.958603233343662	
C2	3	69	322	414	0.242659519626022	
C2	3	70	344	146	0.168291961406429	
C2	3	71	354	189	0.252631076461657	
C2	3	72	358	59	0	
C2	3	73	362	380	1.19343759954875	
C2	3	74	365	354	1.09708043128678	
C2	3	75	371	248	0.55441640656227	
C2	3	76	374	55	3.06338526031151E-02	
C2	3	77	378	308	0.30974108845349	
C2	3	78	382	136	1.59420107780384E-03	
C2	3	79	384	158	5.03662836257631E-02	
C2	3	80	393	72	0.388411204003888	
C2	3	81	399	30	1.23412716516873	
C2	3	82	400	369	0.601782181695816	
C2	3	83	402	441	0.842202303676491	
C2	3	84	414	119	1.27034861546858	
C2	3	85	417	140	0.132828429944655	
C2	3	86	419	200	0.280793680733783	
C2	3	87	427	470	1.0618470434368	
C2	3	88	434	243	1.61768074232182	
C2	3	89	435	316	0.143097448557509	
C2	3	90	448	132	0.780406334366752	
C2	3	91	449	265	3.83053113270605E-03	
C2	3	92	454	67	0.373974628915487	
C2	3	93	456	307	1.41181670009759	
C2	3	94	475	281	0.24756775868227	
C2	3	95	490	468	0.997662698690024	
C2	3	96	499	230	0	
C2	4	1	7	352	0.15082940821678	
C2	4	2	15	98	0.3425455203136	
C2	4	3	15	214	1.01982808953533	
C2	4	4	20	476	1.03361122589579	
C2	4	5	22	421	1.345440351675	
C2	4	6	26	304	0.236250568412256	
C2	4	7	33	143	0.152149358490592	
C2	4	8	34	337	1.23510976668968	
C2	4	9	37	265	0.195332617024057	
C2	4	10	49	361	0.765789096298221	
C2	4	11	58	409	0.922632978216353	
C2	4	12	59	19	1.22164774838075	
C2	4	13	59	82	1.43489136836985	
C2	4	14	60	190	1.22553126831492	
C2	4	15	62	295	0.341768874005823	
C2	4	16	89	306	0.734061135371179	
C2	4	17	90	174	0.178053827938561	
C2	4	18	95	56	0.248816015333135	
C2	4	19	96	237	0.255469663869655	
C2	4	20	99	387	0.775141967393296	
C2	4	21	100	297	0.315127118644068	
C2	4	22	111	203	0.939127137482092	
C2	4	23	112	31	0.444324070764832	
C2	4	24	117	408	0.325434312034146	
C2	4	25	119	72	0.892931621785835	
C2	4	26	124	164	0.346244735878422	
C2	4	27	127	180	0.306886337486842	
C2	4	28	130	297	0.956536721453238	
C2	4	29	130	364	0.553095966028889	
C2	4	30	139	238	0.232908732274395	
C2	4	31	144	21	1.10961866160817	
C2	4	32	146	481	5.57246685592525E-02	
C2	4	33	150	149	0.90936134586621	
C2	4	34	156	88	0.30474771970958	
C2	4	35	176	282	0.484398139569923	
C2	4	36	176	391	0.899066338673226	
C2	4	37	180	77	0.906886604247194	
C2	4	38	181	200	7.87328739465754E-02	
C2	4	39	182	429	6.65107428343692E-02	
C2	4	40	182	456	0.617548692924625	
C2	4	41	188	126	0.614564712417311	
C2	4	42	188	335	0.967015241932582	
C2	4	43	190	166	1.16343965149918	
C2	4	44	197	248	1.19399015043997	
C2	4	45	207	119	0.500204541294261	
C2	4	46	209	275	0.481475833682074	
C2	4	47	221	88	0.36483111132155	
C2	4	48	223	407	0.685805988329241	
C2	4	49	227	350	0.629391735133435	
C2	4	50	240	123	0.322013641430361	
C2	4	51	253	39	1.24018101288434	
C2	4	52	255	152	0.988277990973222	
C2	4	53	258	83	0.380062419967028	
C2	4	54	263	227	1.01189498887618	
C2	4	55	275	36	1.34472022051608	
C2	4	56	276	274	0.284522240576305	
C2	4	57	278	174	0.871416109334109	
C2	4	58	283	134	0.498470224518273	
C2	4	59	290	329	1.71421787193626	
C2	4	60	294	13	0.422398154412379	
C2	4	61	294	493	0	
C2	4	62	297	177	0.861543828732356	
C2	4	63	312	480	1.49636042969376	
C2	4	64	317	268	1.74176577460717	
C2	4	65	320	176	0.401420264625567	
C2	4	66	326	366	0.271735262810326	
C2	4	67	328	477	1.1013900342581	
C2	4	68	333	31	1.0083061876619	
C2	4	69	340	401	6.85940367637205E-02	
C2	4	70	342	340	1.95653966518903E-02	
C2	4	71	362	289	0.965818273259171	
C2	4	72	365	147	0.83513960724554	
C2	4	73	367	309	0.402985960183947	
C2	4	74	368	42	0.894880675294233	
C2	4	75	373	350	0.964006367617478	
C2	4	76	373	384	1.25240457299615	
C2	4	77	398	277	0.105454976190097	
C2	4	78	401	457	1.12044365450954	
C2	4	79	406	133	0.441458197119306	
C2	4	80	415	396	1.09889870608433	
C2	4	81	420	47	0.644196553656486	
C2	4	82	421	272	0.602579788014564	
C2	4	83	421	445	7.32980729365109E-02	
C2	4	84	424	228	1.31317660550459	
C2	4	85	425	116	0.17805477176046	
C2	4	86	432	343	0.864000689945506	
C2	4	87	435	177	1.8256555277322	
C2	4	88	439	163	1.17766512151618	
C2	4	89	440	106	0.160731106576629	
C2	4	90	441	370	9.20739329722007E-02	
C2	4	91	455	76	0.295444182993176	
C2	4	92	464	278	0.793825639725285	
C2	4	93	466	478	0.412488999199327	
C2	4	94	471	34	1.24304004817146	
C2	4	95	478	309	0.752868821720543	
C2	4	96	478	354	0.645042416046019	
C2	5	1	4	398	0.168099085502028	
C2	5	2	9	40	0.773424138845162	
C2	5	3	26	274	0.665721995209971	
C2	5	4	30	154	1.51655553932306	
C2	5	5	42	202	1.21845667174768	
C2	5	6	47	84	0.400326216927468	
C2	5	7	49	31	6.41538926925918E-02	
C2	5	8	71	435	0.517673998376255	
C2	5	9	74	129	0	
C2	5	10	75	357	1.05285661707514	
C2	5	11	87	52	1.16889759975227	
C2	5	12	91	402	2.02409639259122	
C2	5	13	97	463	1.55262343543283	
C2	5	14	98	419	2.59535501512522E-02	
C2	5	15	106	121	0	
C2	5	16	115	272	0.55775113280672	
C2	5	17	125	131	0	
C2	5	18	127	131	1.17873291806011	
C2	5	19	127	183	3.79889768697721E-02	
C2	5	20	131	333	1.45907629115105	
C2	5	21	132	315	1.55716480222153	
C2	5	22	136	407	0.476195445520183	
C2	5	23	140	471	0.919558270226978	
C2	5	24	145	222	0.909485197213787	
