Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
C1	1	1	9	316	0.153897758750944	
C1	1	2	10	208	7.83341088125843E-02	
C1	1	3	12	261	1.25778551706224	
C1	1	4	16	456	0.26649752736911	
C1	1	5	30	245	0.260906005475606	
C1	1	6	35	180	0.3380996003507	
C1	1	7	38	120	0.716563691213718	
C1	1	8	39	480	0	
C1	1	9	43	372	0.722943922519826	
C1	1	10	65	402	0.217231599987442	
C1	1	11	69	228	8.92408065824309E-02	
C1	1	12	71	23	0.636403609925231	
C1	1	13	84	418	0.118041212870456	
C1	1	14	103	234	0.373599262614971	
C1	1	15	104	281	1.00463641193232	
C1	1	16	114	416	0.576211322260143	
C1	1	17	117	449	0.549188088703057	
C1	1	18	120	38	0.662875179340029	
C1	1	19	120	134	0.298336007766805	
C1	1	20	122	342	2.00881804011947E-02	
C1	1	21	123	170	0.840827786760927	
C1	1	22	128	493	0	
C1	1	23	133	5	0.316842544642837	
C1	1	24	137	207	1.01697397270631	
C1	1	25	154	373	0.869372283920811	
C1	1	26	160	108	0.109471969954431	
C1	1	27	165	214	0.175558121020778	
C1	1	28	168	28	0.232080265959278	
C1	1	29	181	248	1.42753069521082	
C1	1	30	184	473	0.487841737183863	
C1	1	31	186	88	2.13609215433185E-02	
C1	1	32	193	143	7.08562903309898E-02	
C1	1	33	195	64	0.437678280138693	
C1	1	34	202	356	0.7068252552444	
C1	1	35	204	201	1.34260122319238	
C1	1	36	212	157	1.03259919731042	
C1	1	37	212	232	0.364589250119071	
C1	1	38	216	103	0.400123087809036	
C1	1	39	216	255	0.391563748133734	
C1	1	40	229	5	0.820508425885652	
C1	1	41	235	453	0.710171112900661	
C1	1	42	248	412	1.81818689453673	
C1	1	43	256	71	0.385745075434815	
C1	1	44	256	89	0.383499686207756	
C1	1	45	264	428	0.012836811157661	
C1	1	46	265	342	1.25338747137911	
C1	1	47	266	32	0.43310706125448	
C1	1	48	269	243	1.53900858639061	
C1	1	49	271	412	2.62596790483672E-02	
C1	1	50	275	480	0.766586274843913	
C1	1	51	277	3	0.754901442867704	
C1	1	52	277	177	0.843891760946524	
C1	1	53	279	397	0.247139982714325	
C1	1	54	285	61	0.17854040289374	
C1	1	55	305	375	2.21528048939217E-02	
C1	1	56	315	395	0.370105040261517	
C1	1	57	318	25	0.292647059084652	
C1	1	58	322	154	0.782565705069807	
C1	1	59	322	334	0.953055868630008	
C1	1	60	330	295	0.572467146899445	
C1	1	61	337	470	0.759804175769519	
C1	1	62	344	95	0.955659188900394	
C1	1	63	344	189	0.815627558943619	
C1	1	64	350	308	0.153032832498609	
C1	1	65	353	235	0.236610179422736	
C1	1	66	359	22	0.269132858938496	
C1	1	67	359	142	0.263667059323564	
C1	1	68	363	382	0.228505775548827	
C1	1	69	374	319	0.709851809841753	
C1	1	70	382	148	1.61167759106212	
C1	1	71	385	218	0.660888392760845	
C1	1	72	386	462	0.351630573660479	
C1	1	73	395	419	0.449432743950275	
C1	1	74	396	245	0.312213761213846	
C1	1	75	399	409	8.11734246342775E-02	
C1	1	76	399	480	0.190232811659996	
C1	1	77	412	376	0.215615931740898	
C1	1	78	414	94	0.954300054812924	
C1	1	79	414	187	0.456433794765337	
C1	1	80	417	439	0.269378911892152	
C1	1	81	418	451	6.02587159541505E-03	
C1	1	82	419	145	0.614473052137573	
C1	1	83	431	247	0.220745041515883	
C1	1	84	434	446	0.422308824713929	
C1	1	85	435	339	0.585074589034467	
C1	1	86	447	293	1.64598571294261	
C1	1	87	447	396	1.53644462262495	
C1	1	88	448	211	9.41964307488209E-02	
C1	1	89	453	452	7.57007601764708E-05	
C1	1	90	454	435	1.51867778101127	
C1	1	91	457	380	0.829741986166365	
C1	1	92	461	22	0.713620707956668	
C1	1	93	482	177	6.70325218224006E-02	
C1	1	94	483	267	0.568768016171367	
C1	1	95	485	231	0	
C1	1	96	488	239	0	
C1	2	1	6	140	0.851256275607363	
C1	2	2	13	447	0.541151094375326	
C1	2	3	14	282	0.372968783027033	
C1	2	4	28	178	1.31271436238123	
C1	2	5	32	125	2.26262042123278	
C1	2	6	33	447	0.192802931169851	
C1	2	7	44	343	1.04669873465497	
C1	2	8	45	439	0.128468963074471	
C1	2	9	46	112	8.36140069500134E-02	
C1	2	10	49	203	1.0317723648269	
C1	2	11	61	105	2.65551576688878E-03	
C1	2	12	62	378	0.678190509817543	
C1	2	13	65	37	1.48333322462585	
C1	2	14	69	417	0.184640512989395	
C1	2	15	78	2	0.492726748890469	
C1	2	16	99	240	4.70018430715984E-02	
C1	2	17	101	65	0.645193562574811	
C1	2	18	104	141	0.819819212521587	
C1	2	19	106	450	2.35158882300102E-02	
C1	2	20	107	266	0.126116889489029	
C1	2	21	108	290	2.77899499284519E-04	
C1	2	22	110	371	0.20940192643001	
C1	2	23	120	5	0.434976146900234	
C1	2	24	124	152	0.331743666572918	
C1	2	25	130	76	0.443205956939899	
C1	2	26	131	331	0.328477678790912	
C1	2	27	131	462	0.930280042985599	
C1	2	28	154	4	0.740551049539659	
C1	2	29	156	428	0.340641678913868	
C1	2	30	168	323	0.766963663260275	
C1	2	31	169	207	1.2874150030789	
C1	2	32	170	261	0.775944779340627	
C1	2	33	176	450	3.35490036815425E-02	
C1	2	34	183	64	0.334711734732443	
C1	2	35	186	166	0.724896588191394	
C1	2	36	206	8	0.704426507873741	
C1	2	37	214	123	1.08138775807214	
C1	2	38	216	262	0.884763509404764	
C1	2	39	219	402	1.10993895807205	
C1	2	40	221	44	0.236983222546632	
C1	2	41	240	346	1.69785631095471E-02	
C1	2	42	241	210	0.924929007987795	
