Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
C2	3	51	309	455	0.766651081919701	
C2	3	52	318	84	0.430578850713258	
C2	3	53	333	349	0.45555304420562	
C2	3	54	338	146	0.474387817040824	
C2	3	55	351	300	0.171508121961331	
C2	3	56	360	219	0.836018627054512	
C2	3	57	369	281	0.650464480065623	
C2	3	58	376	475	0.874676109141911	
C2	3	59	378	385	0.672197046390487	
C2	3	60	380	33	4.11920363785344E-02	
C2	3	61	388	315	0.573129488657234	
C2	3	62	401	211	0.347250983720392	
C2	3	63	411	146	0.171209849112803	
C2	3	64	420	119	0.78629608968793	
C2	3	65	425	393	0.335492929246495	
C2	3	66	426	464	1.32929053354139	
C2	3	67	429	60	0.122928157523242	
C2	3	68	433	326	0.39151706057803	
C2	3	69	445	128	0.509206819866568	
C2	3	70	450	76	0.22785357630374	
C2	3	71	454	214	8.67244790370923E-03	
C2	3	72	455	142	1.26278956938261	
C2	3	73	465	2	0.312177446996034	
C2	3	74	471	180	6.3791454411807E-03	
C2	3	75	473	238	0.013217912474535	
C2	3	76	481	100	0.248140468916275	
C2	4	1	11	16	6.69662585927312E-02	
C2	4	2	14	102	0.683357879234168	
C2	4	3	14	291	2.73443239788804E-02	
C2	4	4	16	45	0.424261591180229	
C2	4	5	22	193	0.590642125893003	
C2	4	6	32	487	0.366042068432279	
C2	4	7	38	420	0.727799026541699	
C2	4	8	40	333	1.00595767419811	
C2	4	9	47	288	1.53761101340759	
C2	4	10	53	367	0.267727850338706	
C2	4	11	57	10	0.144079664730903	
C2	4	12	57	80	3.14991360012567E-02	
C2	4	13	64	118	0.162410002769577	
C2	4	14	64	421	0	
C2	4	15	69	248	0.570267740191507	
C2	4	16	80	429	0.101909572767022	
C2	4	17	83	473	1.51735885352142	
C2	4	18	84	318	1.22396515731713E-02	
C2	4	19	88	73	0.174726837670174	
C2	4	20	100	136	4.10643990650757E-03	
C2	4	21	107	53	0.366973329593689	
C2	4	22	108	115	0.842590527924936	
C2	4	23	114	127	1.06181968493088	
C2	4	24	115	136	1.715691022954	
C2	4	25	116	261	0.389656041739264	
C2	4	26	133	207	0.319770553005179	
C2	4	27	133	356	0.841384130748633	
C2	4	28	134	282	0.261332374184643	
C2	4	29	158	183	0.764503588353641	
C2	4	30	160	326	1.38118296340088	
C2	4	31	167	82	0.206116322528536	
C2	4	32	180	380	0.149375832784484	
C2	4	33	183	22	0.34366034589798	
C2	4	34	183	110	0.550241347424299	
C2	4	35	187	447	8.88191836900161E-02	
C2	4	36	188	217	3.29892768121518E-02	
C2	4	37	188	420	0.170112176325929	
C2	4	38	200	62	0.747785370456762	
C2	4	39	207	257	0.644118874300558	
C2	4	40	217	285	0.154685484554331	
C2	4	41	224	150	1.08201638598088	
C2	4	42	225	229	7.66692546583851E-03	
C2	4	43	229	167	0.419904016268125	
C2	4	44	235	367	0.109659836469826	
C2	4	45	237	203	0.445505217398168	
C2	4	46	239	31	8.8520403507436E-03	
C2	4	47	245	73	0.522079549458418	
C2	4	48	249	452	1.7039901323594	
C2	4	49	258	36	0.183144504774575	
C2	4	50	262	112	0.286759180967282	
C2	4	51	270	412	0.58897529409463	
C2	4	52	282	229	9.51183599501642E-02	
C2	4	53	282	327	0.520437555294636	
C2	4	54	294	271	0.375615716265659	
C2	4	55	299	452	0.247002076020889	
C2	4	56	302	41	0.231205218920285	
C2	4	57	311	249	0.146656222667926	
C2	4	58	313	123	1.19873095588469E-03	
C2	4	59	317	6	6.74363952181465E-03	
C2	4	60	319	366	1.48510853036923	
C2	4	61	323	425	0.269646250737027	
C2	4	62	329	130	0	
C2	4	63	329	262	3.76966771828411E-02	
C2	4	64	332	248	1.40282126097729E-02	
C2	4	65	335	84	0.44706733995551	
C2	4	66	336	132	1.6352640104616	
C2	4	67	338	210	0.234943407584006	
C2	4	68	341	175	0.439876290030745	
C2	4	69	346	63	0.536161602566622	
C2	4	70	349	376	7.47051209729684E-02	
C2	4	71	354	7	0.1453445838636	
C2	4	72	365	452	2.06694826625302E-02	
C2	4	73	367	98	0.879728905666689	
C2	4	74	371	4	2.06205019003208E-03	
C2	4	75	378	367	1.01323409735555	
C2	4	76	387	213	0.39907995220145	
C2	4	77	389	451	0.227982411647461	
C2	4	78	393	303	0.602396439645264	
C2	4	79	394	473	7.27582123050683E-02	
C2	4	80	397	44	0.512651803617456	
C2	4	81	403	444	0.661089465904904	
C2	4	82	405	221	0.500071139106299	
C2	4	83	427	323	0.639367044311547	
C2	4	84	434	252	0.25573528325578	
C2	4	85	442	316	0.268654832461971	
C2	4	86	446	173	0.271445013749077	
C2	4	87	447	96	7.64407890055014E-02	
C2	4	88	447	420	0.108968370449597	
C2	4	89	454	64	0.935085686410484	
C2	4	90	470	462	0.194828031816348	
C2	4	91	474	140	0.44055105230635	
C2	4	92	481	191	1.15028679972677	
C2	4	93	483	115	0.974055234579737	
