Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
C1	1	1	10	5	0.743925159797378	
C1	1	2	10	69	0.556397559386372	
C1	1	3	15	398	3.73534567895401E-03	
C1	1	4	30	449	0.991629012422446	
C1	1	5	35	98	1.67257016405349	
C1	1	6	38	152	1.0395201387786	
C1	1	7	46	415	0.381394158612694	
C1	1	8	48	292	1.3515152387164	
C1	1	9	61	367	0.874647052891645	
C1	1	10	63	242	0.769374330943374	
C1	1	11	68	206	0.68060072054081	
C1	1	12	75	146	1.74463778409091	
C1	1	13	75	330	1.27620694006578	
C1	1	14	83	99	0.406908629628382	
C1	1	15	86	41	5.39714785774033E-03	
C1	1	16	95	367	1.56969542306155	
C1	1	17	96	21	1.21711464111039	
C1	1	18	104	206	1.60588980929502	
C1	1	19	105	285	0.874641081527822	
C1	1	20	108	431	1.10382719211192	
C1	1	21	109	414	9.99426874276692E-02	
C1	1	22	114	435	1.01321913323793	
C1	1	23	115	259	0.823078156922971	
C1	1	24	128	386	0.524108321119943	
C1	1	25	136	260	0.1072703935973	
C1	1	26	136	367	0.944102354492094	
C1	1	27	138	144	0.460876851056815	
C1	1	28	139	15	0.785807729363548	
C1	1	29	139	108	1.48999972368802	
C1	1	30	142	489	0	
C1	1	31	161	40	0	
C1	1	32	161	78	0.559018719378251	
C1	1	33	161	196	0.356586871858309	
C1	1	34	164	268	1.04142811186499	
C1	1	35	165	39	1.38586064573642	
C1	1	36	169	25	1.01993710331237	
C1	1	37	178	419	1.05035591473694	
C1	1	38	186	135	0.587635970749231	
C1	1	39	193	297	0.566918398162491	
C1	1	40	196	457	0.907068217614929	
C1	1	41	198	172	0.890730569752915	
C1	1	42	201	41	1.10324349431089	
C1	1	43	201	214	1.22692345987235	
C1	1	44	212	98	1.01622012153467	
C1	1	45	218	67	0.39067822867161	
C1	1	46	223	363	0.721679675477366	
C1	1	47	224	281	0.761752955758681	
C1	1	48	228	259	0.595240927556369	
C1	1	49	228	448	2.01112112068079	
C1	1	50	234	237	4.66920399150446E-02	
C1	1	51	239	362	9.50498266897747E-02	
C1	1	52	245	331	0.39678713807272	
C1	1	53	248	194	0.121923978914737	
C1	1	54	248	391	0.569680806985031	
C1	1	55	253	144	0.872886187454523	
C1	1	56	259	11	2.1737217888388	
C1	1	57	259	59	0.638752433402743	
C1	1	58	270	376	0.57410479470738	
C1	1	59	273	314	0.132881013164596	
C1	1	60	276	64	1.3777537095202	
C1	1	61	283	401	5.10181162870565E-02	
C1	1	62	286	64	0.280189822294023	
C1	1	63	286	167	0.92363493523608	
C1	1	64	300	46	1.54800141805029	
C1	1	65	300	410	6.51869034968661E-04	
C1	1	66	307	231	0.342731186617518	
C1	1	67	315	260	0.21900882403534	
C1	1	68	321	115	1.3199812556974	
C1	1	69	325	361	4.06395648598633E-02	
C1	1	70	329	395	0.751923153299	
C1	1	71	337	447	0.320759156795664	
C1	1	72	344	66	3.04018023938455E-02	
C1	1	73	351	335	0.623537281944796	
C1	1	74	354	482	0.110556117015602	
C1	1	75	359	168	0.524223552542324	
C1	1	76	361	27	0.747536728911801	
C1	1	77	367	445	0.845435010275934	
C1	1	78	387	131	1.20070958818912	
C1	1	79	389	239	2.02474495233624	
C1	1	80	395	462	0.310191179502019	
C1	1	81	399	273	0.414173153930162	
C1	1	82	401	329	0.781619896338093	
