Well	Field	Cell Number	Top	Left	CircAvgIntenCh2	CircRingAvgIntenRatioCh2
C3	20	18	288	23	135.9647577	0.849754819
C3	20	19	290	48	136	0
C3	20	20	291	133	139.0746667	2.466773716
C3	20	21	365	96	141.4512987	1.714953878
C3	20	22	412	345	144.1863118	0.274976093
C3	20	23	432	309	144.4529307	1.18187399
C3	20	24	435	332	147.2670025	1.068253667
C3	20	25	438	132	148.376947	1.866951942
C3	20	26	467	242	150.1555556	1.023190877
C3	20	27	481	241	151.0082645	1.230221728
C3	21	1	8	179	152.775	2.515377278
C3	21	2	28	14	154.4545455	2.069976335
C3	21	3	29	33	157.8953975	0
C3	21	4	36	39	159.2590909	2.419138222
C3	21	5	41	324	160.7032086	1.05610661
C3	21	6	47	310	161.8442623	1.631161572
C3	21	7	49	147	161.8453292	1.482650549
C3	21	8	58	345	162.0952381	1.617095581
C3	21	9	150	41	162.8164251	2.339582245
C3	21	10	171	259	163.0190931	2.721906368
C3	21	11	221	329	166.1369863	1.34545554
C3	21	12	222	64	167.3458213	1.298689078
C3	21	13	228	157	168.871875	1.316855898
C3	21	14	228	282	168.9466437	1.184446466
C3	21	15	267	389	169.527027	1.010903453
C3	21	16	271	120	169.7421603	1.551943044
C3	21	17	342	287	170.6666667	1.403374395
C3	21	18	350	447	171.2698413	1.311807101
C3	21	19	402	55	175.9569892	3.33E-03
C3	21	20	404	483	177.519573	1.676186138
C3	21	21	425	52	178.6759259	1.004418831
C3	21	22	456	18	178.8178295	2.01E-02
C3	21	23	461	132	179.1029412	0.824642202
C3	21	24	465	111	180.6455696	1.535435431
C3	21	25	465	125	184.8870968	0
C3	22	1	34	403	185.3783784	3.002154528
C3	22	2	65	462	186.9894737	1.097115102
C3	22	3	66	482	189.2173913	1.279386648
C3	22	4	69	442	189.8529412	1.152553462
C3	22	5	78	402	192.2068966	0.579264923
C3	22	6	110	379	192.6136364	2.057688022
C3	22	7	148	138	193.9785714	1.468504075
C3	22	8	209	378	197.2271062	1.517746232
C3	22	9	218	390	200.0639269	1.238558094
C3	22	10	221	368	200.6498599	1.108316341
C3	22	11	223	421	204.6018237	1.4178818
C3	22	12	225	411	206.5756972	1.139849167
C3	22	13	274	273	207.7142857	0
C3	22	14	286	256	208.0191571	2.033696672
C3	22	15	309	93	213.4682081	1.980044346
C3	22	16	331	240	213.6398601	2.556825448
C3	22	17	359	196	220.1011236	2.119469261
C3	22	18	382	454	225.7774648	1.732530399
C3	22	19	393	202	227	1.460102677
C3	22	20	402	96	227.2545455	1.796287601
C3	22	21	404	112	235.6065574	0
C3	22	22	405	79	235.8317757	1.260405604
C3	22	23	413	353	236.1758475	1.909190846
C3	22	24	434	327	236.7142857	0.885028648
C3	22	25	469	220	239.1428571	1.524880188
C3	22	26	471	249	241.4169279	1.093090214
C3	22	27	475	432	242.6023392	1.331430149
C3	22	28	486	382	245.8686131	0.951968545
C3	23	1	18	75	247.706422	3.309115103
C3	23	2	20	312	250.1730769	1.535917906
C3	23	3	34	409	251.5531915	1.179314072
C3	23	4	61	268	255.4929577	1.610648068
C3	23	5	95	231	264.2853026	1.778748936
C3	23	6	98	216	266.3067916	1.747464682
C3	23	7	107	326	269.7647059	2.433606871
C3	23	8	111	428	269.9113924	1.13918041
C3	23	9	128	399	271.8084633	1.236135922
C3	23	10	132	55	273.8586957	1.520185517
C3	23	11	151	314	273.8846154	1.64818856
C3	23	12	152	336	274.2857143	1.053740077
C3	23	13	153	346	282.54	1.111721406
C3	23	14	167	345	289.4418605	1.26729151
C3	23	15	177	69	294.0909091	2.235682995
C3	23	16	185	150	298.320339	1.347829808
C3	23	17	216	275	302.7203065	2.302652938
C3	23	18	223	178	311.5326797	0.128105509
C3	23	19	228	144	314.4571429	1.103444602
C3	23	20	244	419	315.65	1.469580285
C3	23	21	250	145	318.0813953	1.072413114
C3	23	22	259	410	326.708	0
C3	23	23	271	212	329.75	1.21280086
C3	23	24	280	131	339.1724138	0.124325463
C3	23	25	296	135	339.7886179	3.03E-02
C3	23	26	364	178	343.2073171	1.619076588
C3	23	27	405	304	343.7735849	0
C3	23	28	406	382	348.2179487	0
C3	23	29	410	359	349.5761905	2.065195412
C3	23	30	412	304	356.8918919	0
C3	23	31	413	376	362.5134021	0
C3	23	32	424	80	364.5520833	1.368011625
C3	23	33	426	21	375.4458599	0.962487512
C3	23	34	426	446	385.9268293	1.602404383
C3	23	35	435	9	388.6828194	0.994601445
C3	23	36	448	439	390.7545126	2.219510858
C3	23	37	448	473	398.8197115	1.327558043
C3	23	38	449	197	404.363871	1.153967662
C3	23	39	451	171	411.0519481	0
C3	23	40	453	208	418.3151515	1.321641933
C3	23	41	464	480	419.0202703	1.597335954
C3	23	42	484	194	452.125	0
C3	23	43	486	157	455.6785714	1.435018036
C3	23	44	486	176	460.2938144	1.369992358
C3	24	1	55	159	461.2066116	1.798214186
C3	24	2	72	18	467.0093897	2.212162828
C3	24	3	82	304	467.9375	0
C3	24	4	103	307	478.0194175	1.143929311
C3	24	5	105	43	493.7265823	1.10462034
C3	24	6	106	24	497.9387755	1.108756846
C3	24	7	114	221	500.4188034	1.650863935
C3	24	8	133	348	500.8888889	1.455126691
C3	24	9	143	353	514.7236181	2.151593947
C3	24	10	166	305	517.0688073	1.856607581
C3	24	11	172	136	517.6666667	1.057097728
C3	24	12	174	169	518.5287908	1.061597447
C3	24	13	191	310	524.5	0
C3	24	14	206	439	528.7272727	2.465303432
C3	24	15	213	388	545.6666667	1.795315319
C3	24	16	220	276	560.326284	1.797143683
C3	24	17	246	194	581.0647249	1.121290933
C3	24	18	256	256	597.238806	1.532897311
C3	24	19	265	306	605.1393939	1.438537735
C3	24	20	294	250	607.4318182	1.720496775
C3	24	21	306	315	631.6456311	2.203260244
C3	24	22	313	338	636.4358974	0.211045128
C3	24	23	415	313	643.9821429	2.449646376
C3	24	24	419	300	653.6037736	1.046584242
C3	24	25	422	276	676.6981132	4.23E-02
C3	24	26	424	201	680.6651163	0.378663192
C3	24	27	445	187	750.2666667	1.805007314
C3	25	1	14	353	777.5601504	0.655262926
C3	25	2	50	112	785.0473934	1.116323146
C3	25	3	84	469	785.320442	1.507767175
C3	25	4	85	454	804.701847	1.356081866
C3	25	5	98	404	822.6578947	2.307513261
C3	25	6	99	454	826.2195122	0
C3	25	7	126	236	828.9756098	1.765561682
C3	25	8	132	349	830.706422	2.351238741
C3	25	9	145	275	859.9344262	2.147357067
C3	25	10	201	335	871.0905512	1.498403451
C3	25	11	236	468	877.721393	1.576679645
C3	25	12	246	427	879.5130435	0
C3	25	13	271	204	899.2348668	2.775800452
C3	25	14	298	270	923.8007813	2.513163505
C3	25	15	304	126	937.0527523	1.350872325
C3	25	16	307	102	942.1142857	0.672451206
C3	25	17	338	36	945.2810219	3.216915961
C3	25	18	351	440	964.3421053	1.480595515
C3	25	19	352	316	980.915493	1.779553482
C3	25	20	370	250	998.9758621	1.368384701
C3	25	21	377	218	1052.150649	0
C3	25	22	417	404	1092.431034	1.888199328
C3	25	23	449	25	1094.375912	1.138996149
C3	25	24	467	307	1099.409091	1.798042755
C3	25	25	468	141	1129.990291	1.280581311
C3	26	1	5	397	1134.384615	1.069078947
C3	26	2	21	390	1138.455172	0.880726484
C3	26	3	29	292	1187.42029	1.335652731
C3	26	4	65	254	1189.733333	2.477488731
C3	26	5	82	94	1200.854545	1.591094091
C3	26	6	114	131	1213.789377	1.571879561
C3	26	7	114	147	1230.75	0
C3	26	8	115	154	1236.655246	1.543140379
C3	26	9	144	309	1237.683871	1.238189442
C3	26	10	170	246	1266.137615	1.920435881
C3	26	11	179	134	1273.519417	1.689828938
C3	26	12	180	150	1315.965517	2.078859769
C3	26	13	192	303	1347.428571	1.183086099
C3	26	14	214	213	1347.747065	1.381028117
C3	26	15	216	195	1370.141129	1.070712907
C3	26	16	230	427	1382	1.727722622
C3	26	17	236	308	1386.679012	0.258569181
C3	26	18	243	284	1398.259259	1.012883527
C3	26	19	245	81	1402.555874	2.359347937
C3	26	20	260	392	1420.08427	1.263155765
C3	26	21	286	286	1423.151515	1.798320295
C3	26	22	294	235	1436.148148	1.38620657
C3	26	23	299	279	1441.934866	0
C3	26	24	309	341	1444.137931	1.236417016
C3	26	25	317	278	1499.472727	0
C3	26	26	357	90	1502.857741	0
C3	26	27	358	83	1550.458159	0
C3	26	28	368	307	1565.816547	1.183051845
C3	26	29	369	87	1571.792683	2.809098393
C3	26	30	370	90	1574.038462	0
C3	26	31	371	302	1589.594203	0
C3	26	32	372	290	1590.758621	1.094896163
C3	26	33	372	323	1612.53125	1.922530266
C3	26	34	375	269	1647.508838	0.246038307
C3	26	35	384	248	1658.513447	0.958322931
C3	26	36	400	160	1665.877064	1.564984772
C3	26	37	402	177	1670.964349	1.447977463
C3	26	38	437	8	1676.473684	1.496081193
C3	26	39	445	229	1686.75	2.938403352
C3	26	40	483	373	1712.813084	1.234033991
C3	26	41	485	396	1722.70339	0.435647299
C3	27	1	22	456	1735.867725	2.222212152
C3	27	2	23	473	1744	0
C3	27	3	53	429	1756.834131	2.224813309
C3	27	4	59	413	1764.152305	1.371517267
C3	27	5	85	133	1795.830882	1.4064622
C3	27	6	88	108	1805.520325	1.386710009
C3	27	7	88	125	1809.350877	0
C3	27	8	109	478	1843.820785	2.80E-02
C3	27	9	116	145	1857.270936	3.123807696
C3	27	10	126	215	1882.689873	2.648063125
C3	27	11	131	102	1912.868421	1.446359258
C3	27	12	136	398	1930.005	1.565278421
C3	27	13	171	379	1931	1.222048038
C3	27	14	203	317	1944.309091	1.171849514
C3	27	15	206	344	1947.364486	1.24698663
C3	27	16	214	189	1978.035897	1.793657069
C3	27	17	226	264	2001.106061	0.657444783
C3	27	18	226	300	2011.485507	1.360693607
C3	27	19	230	481	2046.121739	0
C3	27	20	260	114	2090.830189	0.241677642
C3	27	21	266	137	2092.744681	1.227549859
C3	27	22	308	38	2100.756164	0.929089423
C3	27	23	322	52	2108.684783	1.932319343
C3	27	24	333	459	2112.820513	1.794536259
C3	27	25	359	385	2135.059361	0.287127242
C3	27	26	373	457	2167.666667	1.341201241
C3	27	27	376	14	2175.285714	0
C3	27	28	376	404	2185.567114	2.282945586
C3	27	29	381	57	2192.752137	1.389480519
C3	27	30	430	376	2195.25	0.285351508
C3	27	31	440	368	2207.842105	0.703311001
C3	27	32	483	49	2215.0625	3.607833335
C3	27	33	506	133	2223.71875	0
C3	28	1	46	335	2231.272727	0
C3	28	2	62	248	2233.308824	0.993760288
C3	28	3	63	456	2240.38	1.385991066
C3	28	4	81	80	2275.968254	2.84E-04
C3	28	5	116	240	2281.120172	1.477712801
C3	28	6	137	341	2296.28	0.112173795
C3	28	7	153	41	2299.465195	0.974131014
C3	28	8	173	266	2302.533808	0.997428438
C3	28	9	178	438	2347.660232	1.385379652
C3	28	10	200	67	2349.153614	1.067055787
C3	28	11	202	77	2349.791667	0.018922021
C3	28	12	203	35	2352.475524	1.46256208
C3	28	13	303	37	2353.255034	1.832113182
C3	28	14	316	42	2356.057143	0.804622996
C3	28	15	322	313	2385.368421	2.224711383
C3	28	16	328	200	2398.541176	1.939310598
C3	28	17	329	448	2406.490741	2.162702549
C3	28	18	348	257	2429.116541	1.578553975
C3	28	19	359	380	2461.24	1.272298465
C3	28	20	391	184	2474.392857	2.977726759
C3	28	21	397	83	2481.014599	0.473304295
C3	28	22	397	128	2483.606383	1.597132903
C3	28	23	403	75	2485.226471	0
C3	28	24	404	45	2485.673913	1.572855584
C3	28	25	409	315	2498.310502	1.287340751
C3	28	26	410	124	2504.085202	1.436994603
C3	28	27	413	335	2513.488372	1.163795026
C3	28	28	454	388	2530.333333	2.378362515
C3	28	29	489	207	2532.783019	0.908515056
C3	29	1	18	413	2536.905063	1.72767316
C3	29	2	26	466	2555.884817	0
C3	29	3	43	346	2556.876543	0.138102804
C3	29	4	54	380	2579.414894	1.277967106
C3	29	5	69	83	2582.051661	1.893334626
C3	29	6	102	12	2586.855828	1.06797034
C3	29	7	106	299	2586.866071	2.24364599
C3	29	8	118	150	2598.953846	0
C3	29	9	121	172	2605.545455	0
C3	29	10	124	149	2609.9375	1.208227471
C3	29	11	126	171	2634.55144	0
C3	29	12	129	165	2651.265625	1.263780627
C3	29	13	150	228	2663.047244	0.980116776
C3	29	14	216	225	2686.985714	0
C3	29	15	231	382	2725.230769	1.567247531
C3	29	16	236	205	2742.671053	1.50988978
C3	29	17	239	98	2756.636364	0.15134605
C3	29	18	246	244	2771.555556	1.2376507
C3	29	19	254	262	2780.627907	2.51E-02
C3	29	20	263	376	2819.108911	1.973131418
C3	29	21	271	174	2823.607143	3.56E-02
C3	29	22	273	159	2825.367284	1.739270053
C3	29	23	274	325	2853.323529	2.342670795
C3	29	24	276	312	2859.705882	1.967444662
C3	29	25	282	148	2865.169312	0
C3	29	26	291	146	2867.984375	0
C3	29	27	299	392	2894.377358	0.971146726
C3	29	28	304	409	2896.009259	1.488597305
C3	29	29	312	69	2916.888889	0.949122128
C3	29	30	317	478	2917.245211	1.573398004
C3	29	31	341	469	2918.238095	1.940729978
C3	29	32	386	288	2918.612179	2.374851485
C3	29	33	397	367	2931.039216	3.363236103
C3	29	34	432	178	2932.05848	1.286386956
C3	29	35	441	215	2936.119171	0.183736201
C3	30	1	17	382	2938.739726	1.088439954
C3	30	2	24	365	2940.482659	1.301613846
C3	30	3	33	101	2952.542453	1.426174281
C3	30	4	40	296	2964.613333	1.472251984
C3	30	5	60	47	2973.8	1.267505915
C3	30	6	62	422	2974.15	1.117271505
C3	30	7	72	20	2977.947115	1.109755429
C3	30	8	73	323	2984.285714	0.993156675
C3	30	9	87	300	2984.87931	1.324645963
C3	30	10	111	112	2989.401316	1.882393872
C3	30	11	251	262	2999.394558	0.618794686
C3	30	12	259	449	3002.335484	2.547280675
C3	30	13	260	241	3008.428571	2.385665297
C3	30	14	273	453	3072.125	2.79464892
C3	30	15	279	170	3093.883598	1.006456202
C3	30	16	331	228	3094.061728	2.124202327
C3	30	17	357	240	3100.005128	1.563513973
C3	30	18	361	154	3103.44697	1.110119216
C3	30	19	374	251	3105.006061	1.468585663
C3	30	20	391	275	3122.630435	0
C3	30	21	392	276	3122.728395	0
C3	30	22	413	439	3137.077778	4.77E-02
C3	30	23	417	395	3179.9625	0.943922211
C3	30	24	429	210	3221.565421	1.335344598
C3	30	25	444	307	3241.738462	0
C3	30	26	453	168	3346.03876	2.02298295
C3	30	27	467	446	3352.107143	1.333492622
