Well	Field	Cell Number	Top	Left	CircAvgIntenCh2	CircRingAvgIntenRatioCh2
C2	10	20	409	156	60.61559889	0.805451374
C2	10	21	425	416	61.62553191	2.483859778
C2	10	22	432	292	62.31578947	1.355888416
C2	10	23	434	219	62.46031746	1.739677985
C2	10	24	449	300	62.48051948	1.748076763
C2	10	25	488	340	62.56398104	2.081364538
C2	11	1	11	119	63.47663551	0
C2	11	2	17	122	63.54511278	0.994832923
C2	11	3	31	479	63.91262136	1.623549833
C2	11	4	34	270	63.95901639	0.678629486
C2	11	5	36	253	63.97395833	0.728528926
C2	11	6	47	346	64.64761905	1.843071864
C2	11	7	80	129	66.27099237	1.933692634
C2	11	8	82	141	67.90645161	0.581936053
C2	11	9	119	37	67.95049505	3.070689828
C2	11	10	121	140	68.41706161	1.225899952
C2	11	11	133	372	69.47413793	2.793322229
C2	11	12	180	75	69.64417178	0.913399607
C2	11	13	218	185	70.36866359	1.343418388
C2	11	14	257	247	70.73006135	2.535234126
C2	11	15	323	255	71.1	2.059700626
C2	11	16	329	469	71.14606742	1.093100687
C2	11	17	369	142	71.67777778	1.874284354
C2	11	18	372	33	72.04545455	1.146300353
C2	11	19	392	56	72.14661654	2.25E-02
C2	11	20	395	306	73.24096386	0
C2	11	21	396	408	74.92546584	0
C2	11	22	400	367	76.21451104	1.11615125
C2	11	23	405	308	76.71676301	0
C2	11	24	406	296	77	1.709243332
C2	11	25	408	423	77.5659824	1.032760264
C2	11	26	413	407	80.71341463	0
C2	11	27	417	377	80.90843373	8.91E-02
C2	11	28	437	130	82.27480916	2.124626238
C2	11	29	446	299	82.64312268	2.551455137
C2	11	30	461	139	83.325	2.402745835
C2	11	31	473	66	83.88949275	2.042913686
C2	12	1	70	81	84.29530201	2.053147454
C2	12	2	83	465	85.26490066	2.635281755
C2	12	3	85	112	85.39263804	2.530296781
C2	12	4	85	161	85.58071279	2.697667485
C2	12	5	96	382	86.68421053	0.960573559
C2	12	6	111	259	87.22093023	2.613245591
C2	12	7	112	395	87.5974026	0.418668756
C2	12	8	134	358	88.59375	1.068896077
C2	12	9	146	335	89.34415584	0.764122175
C2	12	10	151	466	90.75	2.9626202
C2	12	11	180	195	91.23938224	1.183705419
C2	12	12	215	246	91.36190476	0.688830482
C2	12	13	229	32	94.46715328	1.734190767
C2	12	14	240	330	95.08982036	1.77624304
C2	12	15	241	242	95.30461538	0
C2	12	16	245	358	95.54411765	7.25E-03
C2	12	17	246	242	95.80314961	0
C2	12	18	253	17	98.42857143	1.198343957
C2	12	19	258	147	98.45833333	1.370533126
C2	12	20	335	328	99.31395349	1.066197318
C2	12	21	337	316	99.72160356	1.0961737
C2	12	22	338	31	100.3141361	1.216058771
C2	12	23	339	49	100.8291457	1.22103601
C2	12	24	348	80	103.122807	1.372593686
C2	12	25	414	256	103.1328904	1.320958235
C2	12	26	434	132	103.2420814	1.107632194
C2	12	27	443	430	105.4869792	1.54470321
C2	12	28	447	306	105.8097561	0.693405189
C2	12	29	450	131	105.9170984	1.099128856
C2	13	1	32	149	106.074928	1.844721929
C2	13	2	134	180	106.1220557	1.827009047
C2	13	3	145	172	106.7302632	1.359488164
C2	13	4	170	314	107.4773663	0
C2	13	5	173	304	107.6436364	2.26E-02
C2	13	6	201	268	108	2.14592628
C2	13	7	203	195	109.4146341	1.376992304
C2	13	8	260	344	110.7472325	1.154935327
C2	13	9	266	281	111.1422764	1.514845628
C2	13	10	284	107	111.3087719	2.007406355
C2	13	11	291	454	112.4936709	2.400863357
C2	13	12	293	125	112.5413534	1.596937842
C2	13	13	295	177	113.0521472	0.227767358
C2	13	14	298	203	113.3076923	2.237474122
C2	13	15	331	349	114.6013986	2.342523988
C2	13	16	343	206	115.0273973	8.98E-05
C2	13	17	346	231	117.4473684	1.208600304
C2	13	18	348	109	117.5187638	1.473522017
C2	13	19	358	404	117.9266055	2.126703035
C2	13	20	361	459	118.0794979	1.637846141
C2	13	21	378	15	118.1791045	0
C2	13	22	380	161	119.69	0.120898335
C2	13	23	401	129	120.4810127	1.604798182
C2	13	24	402	151	121.5185185	0.346465875
C2	13	25	422	296	121.7896825	2.285060946
C2	13	26	431	446	121.8029466	1.038481281
C2	13	27	434	246	122.3900709	2.116027804
C2	13	28	436	15	123.4610169	0.625158261
C2	14	1	2	148	124.0882353	1.652355438
C2	14	2	17	409	126.7443609	0
C2	14	3	25	406	128.2321429	1.998289482
C2	14	4	39	146	128.8571429	1.612920677
C2	14	5	63	288	129.3422619	1.446157354
C2	14	6	84	197	130.0494297	2.191469042
C2	14	7	107	443	132.0339426	1.164099482
C2	14	8	131	80	132.0472973	0.778921131
C2	14	9	156	145	133.9017341	1.701633381
C2	14	10	207	310	134.4605263	1.137308308
C2	14	11	209	129	134.9588785	1.284643778
C2	14	12	220	119	135.3571429	1.882923319
C2	14	13	250	202	136.3857678	2.62E-03
C2	14	14	267	207	136.8272884	0.670970597
C2	14	15	274	66	137.1282051	2.507314337
C2	14	16	275	42	137.795207	1.713852209
C2	14	17	293	202	138.5663507	0
C2	14	18	312	412	138.944	6.03E-02
C2	14	19	399	423	139.6271186	1.234896337
C2	14	20	438	65	140.1111111	1.650024956
C2	14	21	440	310	140.26875	1.27656468
C2	14	22	446	478	141.8058252	1.840093786
C2	14	23	449	111	143.6609808	2.161996493
C2	14	24	454	256	143.8507463	1.210653846
C2	14	25	476	274	144.2851296	0
C2	15	1	8	132	146.2210526	0.967911724
C2	15	2	10	202	146.8451883	2.639450593
C2	15	3	12	415	149.4823009	1.98750828
C2	15	4	27	260	150.5386905	1.49280314
C2	15	5	35	62	151.2194245	1.175714634
C2	15	6	42	107	153.7258065	1.788977376
C2	15	7	51	156	155.0163934	1.294935706
C2	15	8	67	37	157.299505	1.435077208
C2	15	9	78	12	157.9489796	0
C2	15	10	88	361	159.6732026	0.702399412
C2	15	11	133	72	159.7482014	1.2580649
C2	15	12	142	78	160.2672414	1.365826026
C2	15	13	179	11	160.4117647	2.006109315
C2	15	14	196	8	160.5245902	1.448851536
C2	15	15	244	445	161.0714286	1.745065209
C2	15	16	262	275	161.4846847	1.603729274
C2	15	17	283	64	161.6689655	2.299117893
C2	15	18	302	89	162.1313869	0.963468618
C2	15	19	317	266	162.9353612	2.342269661
C2	15	20	363	157	163.1353919	0.993416452
C2	15	21	366	53	163.841785	9.21E-02
C2	15	22	372	56	163.9321267	1.788347792
C2	15	23	397	459	164.417284	1.018670818
C2	15	24	406	351	165.2994792	1.045323072
C2	15	25	411	455	166.7289474	1.040568405
C2	15	26	427	156	167.15625	1.528540482
C2	15	27	453	232	167.3776493	1.759232471
C2	15	28	471	225	168.0700389	1.650779822
C2	15	29	476	99	169.0190476	3.393446811
C2	16	1	21	82	172.6700337	1.450770802
C2	16	2	34	30	172.8262712	1.190459691
C2	16	3	86	220	174.5555556	2.60042318
C2	16	4	104	282	174.6866953	1.885748482
C2	16	5	104	472	175.558952	1.868502991
C2	16	6	105	487	176.628821	2.053653625
C2	16	7	112	299	180.095941	0
C2	16	8	115	307	181.521875	1.905193038
C2	16	9	143	446	183.0227273	2.112857188
C2	16	10	166	432	183.707483	2.356373347
C2	16	11	172	378	184.7616438	1.751800306
C2	16	12	195	472	185	0.569300614
C2	16	13	211	330	185.0724638	2.372045353
C2	16	14	251	228	186.1370143	1.886579679
C2	16	15	264	433	186.6264706	1.42377357
C2	16	16	281	435	187.6462585	1.60389749
C2	16	17	291	298	193.7083333	2.221893651
C2	16	18	295	312	197.3106061	2.068826635
C2	16	19	309	215	198.8905325	2.113780997
C2	16	20	350	410	199.9066667	0.686227615
C2	16	21	363	20	200.3275862	1.338266998
C2	16	22	392	303	200.516624	1.278744592
C2	16	23	397	156	200.6956522	2.316655571
C2	16	24	400	178	201.3402778	2.37988782
C2	16	25	407	383	202.7464286	1.22E-03
C2	16	26	449	252	204.1586207	1.112922802
C2	16	27	478	305	205.1117647	0.379214906
C2	17	1	41	74	208.0866426	2.036321188
C2	17	2	56	366	212.7	1.027016733
C2	17	3	73	373	213.9	1.01200541
C2	17	4	118	94	216.141844	1.879890133
C2	17	5	144	142	216.5532995	1.947608215
C2	17	6	162	142	218.0496183	0.54574038
C2	17	7	184	417	218.398773	1.729109828
C2	17	8	196	246	218.9548387	1.387161835
C2	17	9	212	202	219.3228346	1.615636031
C2	17	10	287	399	220.5087108	2.146368756
C2	17	11	296	164	221.1511628	2.134127636
C2	17	12	301	27	221.3448276	1.628729776
C2	17	13	342	184	223.7692308	1.053645833
C2	17	14	352	181	228.9741935	1.360349085
C2	17	15	355	358	231.4610169	1.837905805
C2	17	16	375	362	231.9010989	1.636273446
C2	17	17	386	466	232.0111732	1.800598149
C2	17	18	392	61	234.40625	2.023415246
C2	17	19	403	195	234.7421875	1.454944146
C2	17	20	455	400	235.2771363	1.252537819
C2	18	1	47	251	237.9489603	0.817480895
C2	18	2	58	228	239.0445026	0
C2	18	3	64	54	239.1148825	1.25492022
C2	18	4	123	469	245.9259259	3.407038101
C2	18	5	147	381	246.8795181	1.750197211
C2	18	6	164	169	248.310559	0
C2	18	7	179	238	249.82881	2.602513489
C2	18	8	330	150	253.5176991	1.451662767
C2	18	9	347	148	258.254902	0
C2	18	10	348	212	259.5508475	0.71117897
C2	18	11	366	212	259.5888889	0
C2	18	12	373	215	262.17	1.671278701
C2	18	13	374	200	266.5708333	1.627951979
C2	18	14	405	176	268.6561922	2.336389649
C2	18	15	420	163	268.8661417	1.26E-03
C2	18	16	436	222	272.1546392	0
C2	18	17	453	44	274.554717	1.563934905
C2	19	1	26	73	274.6114286	1.868535812
C2	19	2	39	290	274.8640351	2.660272915
C2	19	3	40	364	275.7592593	2.599364511
C2	19	4	41	81	278.206278	1.60788313
C2	19	5	59	9	278.3014706	0
C2	19	6	72	141	278.8569444	2.021102498
C2	19	7	75	127	281.4615385	1.781653296
C2	19	8	89	152	281.957346	0
C2	19	9	96	150	283.6206897	0
C2	19	10	123	356	284.475	2.239671572
C2	19	11	130	113	288.2142857	0
C2	19	12	133	92	290.1182796	0.779673731
C2	19	13	140	469	290.5220588	1.334638246
C2	19	14	163	281	297.696	1.69870527
C2	19	15	163	300	298.3870968	1.881646274
C2	19	16	176	166	298.6505263	1.975772559
C2	19	17	180	54	302.6335878	1.62E-02
C2	19	18	244	170	302.8861789	1.830322376
C2	19	19	247	356	304.9464286	1.511485511
C2	19	20	250	223	305.5773196	2.884524681
C2	19	21	375	305	309.7317073	1.810032275
C2	19	22	398	262	310.6666667	0
C2	19	23	453	311	315.8442623	0.982053911
C2	19	24	457	94	317.298893	1.222139585
C2	19	25	474	5	321.2222222	2.755361336
C2	20	1	3	153	328.8831169	0.898187573
C2	20	2	17	152	329.0958904	0.751243104
C2	20	3	26	404	329.2880435	2.325906932
C2	20	4	155	230	331.0714286	1.163827527
C2	20	5	156	253	332.1242604	0
C2	20	6	161	246	335.6830835	1.598177817
C2	20	7	205	460	338.3485577	0.995525545
C2	20	8	231	182	348.4457143	0
C2	20	9	238	164	351.8877805	0.162772636
C2	20	10	241	218	358.9240506	1.409595259
C2	20	11	252	149	360.3090909	0.90988156
C2	20	12	253	172	361.1578947	1.006771169
C2	20	13	279	116	361.2807018	5.62E-04
C2	20	14	282	93	363.7966102	1.608790449
C2	20	15	316	425	366.436214	1.819224684
C2	20	16	317	327	371.729927	1.867442992
C2	20	17	325	41	373.3128834	1.342632443
C2	20	18	327	21	373.8446602	1.062083613
C2	20	19	387	323	374.097561	1.875443744
C2	20	20	423	34	374.5915493	0.291764123
C2	20	21	455	261	376.4092664	1.76792458
C2	20	22	485	172	381.3257576	1.763767163
C2	20	23	490	366	382.0354767	0
C2	21	1	14	60	386.9050445	0.800358063
C2	21	2	19	377	393.5189873	1.411659606
C2	21	3	98	374	394.3238095	2.157760623
C2	21	4	100	202	398.8076923	1.518034327
C2	21	5	116	196	398.9858907	1.325590387
C2	21	6	122	278	402.6381323	1.95577949
C2	21	7	128	215	405.6594427	0
C2	21	8	138	338	407.5666667	2.088586843
C2	21	9	166	89	411.4522968	1.793960867
C2	21	10	179	134	415.4541833	2.496432451
C2	21	11	185	78	421.0967742	0
C2	21	12	192	84	427.8099174	1.843756095
C2	21	13	196	276	429.7067669	2.296684573
C2	21	14	204	217	429.8185484	1.848190121
C2	21	15	258	320	432.1145833	1.29295163
C2	21	16	276	268	432.8421053	1.255749367
C2	21	17	277	319	433.46875	1.201354172
C2	21	18	282	16	436.4104478	1.264216818
C2	21	19	285	123	436.5425	1.136553617
C2	21	20	301	120	438.1305732	1.36281913
C2	21	21	360	189	446.1459854	2.347834727
C2	21	22	382	338	446.152	1.561154163
C2	21	23	403	247	447.5797101	2.491226849
C2	21	24	403	424	450.0352941	0.973634724
C2	21	25	420	112	450.183871	7.05E-02
C2	21	26	423	14	455.880597	1.535908669
C2	21	27	434	127	457.3939394	0.798693557
C2	22	1	2	119	458.1382979	1.24869166
C2	22	2	24	257	459.8056075	0.219466008
C2	22	3	50	141	460.7940075	1.666569272
C2	22	4	79	197	466.0446097	1.561847552
C2	22	5	146	196	466.0779221	3.216419051
C2	22	6	147	14	466.8214286	0
C2	22	7	172	30	467.794964	1.108399708
C2	22	8	186	105	468.2280702	2.571407416
C2	22	9	195	231	469.8229167	1.688251045
C2	22	10	224	344	471.6571429	2.039844293
C2	22	11	231	203	479.3188976	0.488650686
C2	22	12	249	190	479.8023483	1.00207849
C2	22	13	263	462	480.3657143	1.506620379
C2	22	14	294	295	485.9053398	2.537014581
C2	22	15	298	157	493.2173913	2.116970933
C2	22	16	302	256	498.2026432	1.35866392
C2	22	17	323	29	509.9704797	0.610304658
C2	22	18	329	352	521.8055556	1.111850312
C2	22	19	340	27	522.751004	0.639911067
C2	22	20	340	198	525.1428571	1.890619039
C2	22	21	348	351	528.5	1.424399104
C2	22	22	366	201	533.8878205	0.588368923
C2	22	23	366	283	534.7544379	1.354128902
C2	22	24	380	106	536.8605341	0.416703036
C2	22	25	385	133	537.9619565	0.885163349
C2	22	26	388	463	539.9393939	1.711896681
C2	22	27	420	287	547.8910891	1.054025906
C2	22	28	434	430	560.4695817	1.462695245
C2	22	29	448	459	574.1238095	0
C2	22	30	453	462	580.1225383	0
C2	22	31	477	389	585.625	1.564892194
C2	23	1	26	344	594.7956204	1.803843476
C2	23	2	48	33	595.1271186	1.845473965
C2	23	3	48	443	605	2.403009381
C2	23	4	58	368	616.3630137	2.419599351
C2	23	5	60	93	619.2528736	1.953583924
C2	23	6	95	341	621.4437299	2.083105421
C2	23	7	97	97	629.3700441	1.774390609
C2	23	8	97	430	639.954023	2.247961432
C2	23	9	117	13	649.6129032	2.799482961
C2	23	10	134	189	658.5698324	1.384626335
C2	23	11	147	176	674.8333333	8.42E-04
C2	23	12	160	88	675.8136882	0.361185792
C2	23	13	171	106	676.0043103	1.98E-04
C2	23	14	180	39	682.4613003	1.556052466
C2	23	15	193	32	683.8878505	1.947883203
C2	23	16	209	113	685.8743316	1.097341786
C2	23	17	224	115	697.013468	1.021942904
C2	23	18	243	227	710.2313433	1.250611507
C2	23	19	319	63	717.9071856	1.781240305
C2	23	20	368	82	724.0943396	1.504328703
C2	23	21	370	3	728.132948	2.545562381
C2	23	22	389	325	737.2361111	1.383851998
C2	23	23	394	21	737.8698885	0
C2	23	24	399	153	743.8047337	1.40237083
C2	23	25	405	30	745.6180905	0
C2	23	26	409	73	751.2439024	2.719078176
C2	23	27	419	397	752.1666667	3.88E-02
C2	23	28	426	466	753.3963134	1.562561357
C2	23	29	465	109	756.8	1.02E-02
