Well	Field	Cell Number	Top	Left	CircAvgIntenCh2	CircRingAvgIntenRatioCh2
C4	2	4	24	237	0	2.111831497
C4	2	5	38	427	0	1.557145195
C4	2	6	46	62	0	1.957068388
C4	2	7	53	120	0	3.030142883
C4	2	8	53	424	0	0
C4	2	9	67	298	0	1.929386063
C4	2	10	72	448	0	1.159196596
C4	2	11	79	172	0	1.791830175
C4	2	12	99	135	0	1.243691283
C4	2	13	100	463	0	0
C4	2	14	101	247	0	1.093800957
C4	2	15	109	206	0	1.407398324
C4	2	16	115	263	0	1.307187016
C4	2	17	136	9	0	1.400512902
C4	2	18	141	357	0	2.265061653
C4	2	19	146	112	0	1.392127431
C4	2	20	147	160	0	1.627880031
C4	2	21	150	203	0	2.063005229
C4	2	22	154	46	0	1.342122608
C4	2	23	155	447	0.140350877	1.951155651
C4	2	24	162	293	2.940425532	2.062815155
C4	2	25	172	256	3.541772152	2.03301744
C4	2	26	175	98	3.993670886	2.040582096
C4	2	27	176	405	8.896153846	1.769246353
C4	2	28	183	420	12.20068027	1.575377066
C4	2	29	187	96	14.72340426	2.204478476
C4	2	30	187	445	16	1.609228098
C4	2	31	191	364	16.52058824	2.882184263
C4	2	32	193	496	16.99525316	0
C4	2	33	212	192	19.82647585	1.594501251
C4	2	34	212	434	19.89705882	1.302941176
C4	2	35	219	285	20.17142857	1.54367791
C4	2	36	232	227	21.49004975	1.402558493
C4	2	37	243	370	21.95419847	2.544307097
C4	2	38	248	48	22.16666667	2.689167568
C4	2	39	248	478	22.59516616	1.074147033
C4	2	40	254	125	23.54545455	1.971950884
C4	2	41	256	308	24.09090909	3.169682548
C4	2	42	261	474	24.43920596	1.073155744
C4	2	43	264	239	24.52873563	1.600247104
C4	2	44	285	356	24.59259259	1.704227087
C4	2	45	286	326	24.71134021	1.404969697
C4	2	46	293	370	25.50853242	1.328442993
C4	2	47	296	328	25.75409836	1.162153846
C4	2	48	297	29	25.88311688	1.229597574
C4	2	49	305	75	25.95169082	1.191504236
C4	2	50	306	157	25.99230769	1.504428203
C4	2	51	310	319	26.05555556	1.567628661
C4	2	52	322	230	26.06326034	1.360284037
C4	2	53	333	133	26.20089286	0
C4	2	54	340	281	26.28117914	1.922289194
C4	2	55	351	61	26.38961039	2.523061751
C4	2	56	355	200	26.66903073	2.085536424
C4	2	57	358	359	26.78409091	2.074298853
C4	2	58	361	181	27	1.815929807
C4	2	59	362	15	27.00808625	3.111890146
C4	2	60	362	262	27.11295681	1.642227043
C4	2	61	363	119	27.11483254	2.673702519
C4	2	62	394	59	27.24705882	2.88775877
C4	2	63	412	104	27.38054968	0
C4	2	64	415	124	27.3984375	1.7951334
C4	2	65	416	380	27.43544304	1.501802683
C4	2	66	421	200	27.48958333	1.051431364
C4	2	67	425	357	27.54867257	1.197418411
C4	2	68	429	372	27.59883236	1.160323927
C4	2	69	439	134	27.69565217	1.524763315
C4	2	70	447	200	27.75675676	0
C4	2	71	456	437	27.82022472	1.813081109
C4	2	72	464	266	28.05817175	1.34777161
C4	2	73	464	320	28.11111111	2.164527447
C4	2	74	476	34	28.21538462	2.012018128
C4	3	1	13	106	28.2235023	2.396856191
C4	3	2	13	179	28.25358852	1.491994318
C4	3	3	22	177	28.28019324	0
C4	3	4	46	47	28.31939163	2.582199757
C4	3	5	46	189	28.32258065	0
C4	3	6	52	305	28.36206897	2.379081105
C4	3	7	64	354	28.4	3.180587166
C4	3	8	79	161	28.57877814	0.249427515
C4	3	9	83	22	28.62264151	1.733274697
C4	3	10	92	88	28.63506261	2.195970635
C4	3	11	93	290	28.6416185	1.098885367
C4	3	12	105	289	28.64892086	1.283050079
C4	3	13	107	261	28.65988372	1.921368675
C4	3	14	128	345	28.66666667	1.916927479
C4	3	15	132	153	28.72980501	0.731140709
C4	3	16	137	169	28.78225806	1.115019987
C4	3	17	139	454	28.9280303	3.594025072
C4	3	18	143	218	29.0471464	2.232412988
C4	3	19	178	44	29.15178571	2.240412003
C4	3	20	188	391	29.15229885	1.704353017
C4	3	21	202	451	29.18402778	4.176529102
C4	3	22	203	186	29.26153846	3.078170578
C4	3	23	216	406	29.3	2.811599585
C4	3	24	239	39	29.31617647	1.285188844
C4	3	25	251	110	29.34	1.919374269
C4	3	26	261	457	29.37748344	1.414325581
C4	3	27	267	195	29.57116451	1.956692242
C4	3	28	272	346	29.58947368	0
C4	3	29	274	461	29.60038986	1.579043007
C4	3	30	276	357	29.61316872	2.580646605
C4	3	31	277	51	29.62616822	1.081641701
C4	3	32	288	25	29.8	2.248825623
C4	3	33	290	56	29.80124224	1.34917096
C4	3	34	291	427	29.8030303	1.680257827
C4	3	35	294	71	29.84210526	1.677995582
C4	3	36	318	343	29.84593838	3.770146539
C4	3	37	321	409	29.85344828	0.644907681
C4	3	38	324	178	29.90794979	2.733667598
C4	3	39	338	474	29.93253968	2.009334308
C4	3	40	355	67	29.98087432	1.388288068
C4	3	41	361	408	30.03174603	2.523041395
C4	3	42	363	429	30.03797468	2.259656401
C4	3	43	364	16	30.07594937	2.620263965
C4	3	44	367	121	30.1634981	1.265118358
C4	3	45	372	461	30.18202247	1.897976995
C4	3	46	373	65	30.23049645	1.411768316
C4	3	47	385	279	30.24435028	2.370187297
C4	3	48	413	76	30.27016129	1.905583422
C4	3	49	437	144	30.27522936	2.01442174
C4	3	50	439	235	30.29044118	1.058927863
C4	3	51	440	257	30.29166667	1.203239292
C4	3	52	443	428	30.36082474	1.31841389
C4	3	53	465	326	30.48648649	1.845120363
C4	3	54	470	467	30.50505051	1.646934357
C4	3	55	475	171	30.53333333	2.21976192
C4	3	56	477	89	30.58056872	1.000267061
C4	3	57	481	104	30.59803922	1.646361046
C4	4	1	9	428	30.65454545	1.642437962
C4	4	2	12	254	30.65909091	2.070752451
C4	4	3	16	150	30.67368421	1.957802086
C4	4	4	41	394	30.68560606	2.357863648
C4	4	5	65	244	30.74698795	0.12282863
C4	4	6	68	264	30.76470588	1.918633508
C4	4	7	69	283	30.76744186	2.75059046
C4	4	8	72	417	30.81666667	1.457509414
C4	4	9	84	461	30.85046729	1.226111155
C4	4	10	86	118	30.89705882	3.622540786
C4	4	11	89	28	30.99242424	2.007995608
C4	4	12	99	167	31.0261194	4.083341625
C4	4	13	105	42	31.11612903	0.479476014
C4	4	14	118	428	31.1533101	2.376742169
C4	4	15	132	468	31.15789474	1.431922875
C4	4	16	140	86	31.18532338	1.591069151
C4	4	17	147	231	31.25704225	2.361597101
C4	4	18	148	153	31.28373702	1.939412814
C4	4	19	154	14	31.33568905	1.981289641
C4	4	20	157	276	31.38505747	0
C4	4	21	167	301	31.43424318	1.218163745
C4	4	22	175	203	31.51923077	3.382101914
C4	4	23	177	318	31.54166667	4.27E-02
C4	4	24	198	143	31.61538462	1.717677607
C4	4	25	205	447	31.65549348	2.297778462
C4	4	26	207	49	31.66428571	2.124613711
C4	4	27	211	471	31.67857143	0
C4	4	28	218	209	31.69387755	1.952642511
C4	4	29	243	361	31.73529412	1.344300823
C4	4	30	250	189	31.79130435	1.334733025
C4	4	31	250	338	31.83684211	1.018580763
C4	4	32	253	207	31.8423913	1.265676836
C4	4	33	260	302	31.88715953	2.133737553
C4	4	34	271	32	31.92156863	1.906108754
C4	4	35	277	132	31.95306859	2.253910287
C4	4	36	281	403	31.98032787	1.366328231
C4	4	37	282	257	31.99554566	1.36384947
C4	4	38	292	106	32	2.064443871
C4	4	39	294	479	32.1270903	1.261965175
C4	4	40	297	358	32.15230461	2.065508203
C4	4	41	302	464	32.16716418	1.325652122
C4	4	42	310	195	32.16796875	2.895142009
C4	4	43	312	363	32.17067834	1.117919172
C4	4	44	320	64	32.19266055	1.763931104
C4	4	45	320	273	32.20502092	0
C4	4	46	323	314	32.23611111	2.451971782
C4	4	47	326	139	32.24883359	0.325960099
C4	4	48	351	416	32.29836066	2.034203766
C4	4	49	395	347	32.31351351	1.983541028
C4	4	50	409	150	32.33333333	1.94359559
C4	4	51	418	93	32.38679245	1.354520956
C4	4	52	418	301	32.40384615	2.716462116
C4	4	53	437	191	32.41046278	0.674544825
C4	4	54	453	275	32.43010753	1.733912409
C4	4	55	460	163	32.4375	0.61805622
C4	4	56	468	382	32.45292621	2.53552205
C4	4	57	469	228	32.45360825	2.677246558
C4	4	58	474	305	32.46539379	2.572415355
C4	5	1	2	50	32.46697039	1.873881398
C4	5	2	11	171	32.49695122	0
C4	5	3	11	191	32.51694915	2.50076131
C4	5	4	33	18	32.6433121	1.18047619
C4	5	5	35	321	32.64419476	1.740391897
C4	5	6	54	309	32.64644714	1.924511968
C4	5	7	55	322	32.65448505	0
C4	5	8	60	335	32.6634981	0
C4	5	9	71	418	32.70558376	1.84400352
C4	5	10	80	257	32.71489362	1.756051683
C4	5	11	93	150	32.75943396	3.035877236
C4	5	12	108	476	32.81526104	1.642312852
C4	5	13	119	337	32.84848485	2.078758792
C4	5	14	122	445	32.89302326	1.812114045
C4	5	15	154	344	32.96930946	0
C4	5	16	162	214	32.97619048	1.638260155
C4	5	17	163	297	33.01501502	2.155729269
C4	5	18	170	235	33.04615385	1.245978301
C4	5	19	173	406	33.13513514	2.305634401
C4	5	20	176	334	33.16595745	1.907924819
C4	5	21	195	448	33.27801724	2.073153446
C4	5	22	219	121	33.30066815	1.676127995
C4	5	23	221	94	33.3047619	1.55536788
C4	5	24	225	77	33.3091922	2.518572244
C4	5	25	231	346	33.34438306	2.208171764
C4	5	26	247	358	33.34645669	2.012415584
C4	5	27	261	349	33.39655172	0.326585034
C4	5	28	263	128	33.3984375	2.480083582
C4	5	29	264	333	33.425	1.319148936
C4	5	30	278	51	33.45762712	2.097114125
C4	5	31	283	171	33.49264706	2.228356288
C4	5	32	283	427	33.51557632	2.010256797
C4	5	33	296	264	33.52027027	2.230204488
C4	5	34	310	238	33.52513966	1.602183897
C4	5	35	313	113	33.53221289	1.411673454
C4	5	36	321	83	33.60731707	1.691531152
C4	5	37	321	331	33.67142857	3.282530941
C4	5	38	322	422	33.67948718	1.888991309
C4	5	39	327	240	33.68421053	1.648781607
C4	5	40	335	130	33.74778761	1.775797118
C4	5	41	336	115	33.75432526	0.575820839
C4	5	42	338	389	33.77073171	1.604946754
C4	5	43	339	38	33.81492537	2.304155496
C4	5	44	340	62	33.85982906	0
C4	5	45	351	178	33.87207207	2.741398952
C4	5	46	375	104	33.87959866	2.760384231
C4	5	47	381	285	33.92	2.467484779
C4	5	48	383	144	34.02222222	1.544032775
C4	5	49	384	350	34.04887984	1.406055844
C4	5	50	385	385	34.04938272	0.970754022
C4	5	51	386	368	34.07117438	1.199685946
C4	5	52	388	376	34.07948244	0
C4	5	53	389	33	34.08571429	1.41756974
C4	5	54	396	145	34.132287	1.520824946
C4	5	55	399	251	34.19392523	1.477671646
C4	5	56	405	383	34.2039801	1.683709576
C4	5	57	406	30	34.21301775	0.997342445
C4	5	58	415	61	34.23333333	1.072263829
C4	5	59	419	170	34.23371648	2.078917708
C4	5	60	423	237	34.25339367	2.077156854
C4	5	61	437	135	34.26643599	2.059147106
C4	5	62	442	96	34.27330508	1.256996676
C4	5	63	443	307	34.29032258	1.807195582
C4	5	64	448	34	34.3358209	1.365345029
C4	5	65	448	399	34.33898305	2.07494352
C4	5	66	451	358	34.35294118	1.29992974
C4	5	67	457	194	34.39090909	1.503214787
C4	5	68	461	88	34.41552511	1.247588014
C4	5	69	463	449	34.43023256	0.939476766
C4	5	70	481	238	34.43125	1.636745428
C4	6	1	25	63	34.43357934	1.968424802
C4	6	2	26	80	34.48228883	1.798665971
C4	6	3	40	326	34.50740741	1.016430566
C4	6	4	42	266	34.51428571	2.243358561
C4	6	5	43	346	34.56185567	1.283913565
C4	6	6	54	468	34.5631068	2.494478238
C4	6	7	113	217	34.56790123	2.039536906
C4	6	8	122	4	34.58730159	3.090757082
C4	6	9	126	156	34.69548872	3.24812491
C4	6	10	132	51	34.73314607	2.593052739
C4	6	11	168	317	34.81	2.923886139
C4	6	12	171	112	34.83394161	1.863613955
C4	6	13	175	171	34.84842105	1.855677113
C4	6	14	177	264	34.85	1.490294088
C4	6	15	183	11	34.87306502	2.064406325
C4	6	16	185	373	34.87381703	1.996615905
C4	6	17	194	253	34.88768116	1.306733758
C4	6	18	217	162	34.972103	2.100269318
C4	6	19	228	363	34.97802198	1.482015184
C4	6	20	234	27	35.00488998	1.195117705
C4	6	21	241	346	35.02901786	1.253199586
C4	6	22	241	422	35.03076923	3.006910728
C4	6	23	246	278	35.03631961	2.213681236
C4	6	24	247	365	35.05263158	0.917137243
C4	6	25	257	42	35.06497175	1.590439917
C4	6	26	281	409	35.07142857	2.27905658
C4	6	27	284	183	35.09174312	2.107269311
C4	6	28	299	262	35.11949686	2.387706634
C4	6	29	308	458	35.12058824	1.502752576
C4	6	30	309	336	35.12655087	1.299243061
C4	6	31	311	353	35.13602015	1.268943941
C4	6	32	314	14	35.15483871	2.28041662
C4	6	33	371	220	35.18803419	2.632220924
C4	6	34	380	394	35.21693122	2.346928545
C4	6	35	389	51	35.24550898	2.036258472
C4	6	36	390	292	35.29437229	2.462546453
C4	6	37	401	121	35.31271478	1.882543692
C4	6	38	409	367	35.32142857	1.677831422
C4	6	39	420	170	35.33038348	1.84031975
C4	6	40	421	445	35.34262948	1.954544081
C4	6	41	433	83	35.36021505	1.68E-02
C4	6	42	456	225	35.3625	1.934996281
C4	6	43	468	63	35.42171717	1.156785379
C4	6	44	472	189	35.42380952	3.250984476
C4	6	45	481	443	35.46153846	1.92998102
C4	6	46	482	451	35.46473029	0
C4	7	1	12	241	35.53846154	2.372056378
C4	7	2	17	468	35.55960265	1.61187256
C4	7	3	19	217	35.57039711	2.064333796
C4	7	4	40	464	35.61846154	2.126032716
C4	7	5	88	463	35.62753036	0
C4	7	6	93	446	35.6519174	1.585369559
C4	7	7	99	133	35.67123288	1.459041303
C4	7	8	103	172	35.6884058	2.549697897
C4	7	9	104	335	35.70769231	2.097203795
C4	7	10	113	112	35.71090909	1.358612711
C4	7	11	116	381	35.73178808	1.715161244
C4	7	12	139	130	35.76373626	1.331592553
C4	7	13	153	65	35.76806723	1.888093879
C4	7	14	156	391	35.77203647	2.387791464
C4	7	15	159	121	35.79912664	1.671321965
C4	7	16	169	173	35.80952381	1.81934578
C4	7	17	186	475	35.82978723	2.764037621
C4	7	18	193	82	35.83636364	1.365808662
C4	7	19	209	368	35.89057751	2.233811162
C4	7	20	215	109	35.92508143	2.550564444
C4	7	21	228	335	35.94957983	0.939611129
C4	7	22	241	239	35.96	4.107701493
C4	7	23	280	277	35.97142857	2.351655678
C4	7	24	285	427	36.04587156	2.463795756
C4	7	25	288	440	36.06629834	1.815035915
C4	7	26	299	157	36.09131403	2.536936029
C4	7	27	318	232	36.11363636	2.302977403
C4	7	28	336	434	36.14285714	8.05E-02
C4	7	29	344	274	36.15037594	2.508113529
C4	7	30	344	421	36.15367483	1.11068187
C4	7	31	377	217	36.15986395	2.58503711
C4	7	32	382	154	36.16107383	1.872457244
C4	7	33	406	438	36.16313214	1.084632684
C4	7	34	413	315	36.25229358	4.342344254
C4	7	35	413	363	36.27830189	1.52529032
C4	7	36	449	316	36.28530259	1.74272786
C4	7	37	453	221	36.30654206	2.560530618
C4	7	38	453	467	36.36575875	1.660703286
C4	7	39	459	220	36.39097744	0
C4	8	1	28	82	36.41767068	1.346106823
C4	8	2	38	203	36.42946708	1.746549895
C4	8	3	49	442	36.43627451	2.038883382
C4	8	4	57	151	36.4600939	1.502013248
C4	8	5	59	290	36.5212766	1.763961084
C4	8	6	60	228	36.53333333	1.720101446
C4	8	7	65	330	36.53333333	1.626338104
C4	8	8	73	86	36.55294118	1.864679425
C4	8	9	79	396	36.64239829	1.855719868
C4	8	10	92	349	36.70289017	1.74619433
C4	8	11	96	32	36.78403756	2.62E-03
C4	8	12	102	435	36.81754386	1.305083228
C4	8	13	107	250	36.81987578	1.183045446
C4	8	14	125	267	36.85164835	1.157650835
C4	8	15	135	418	36.98076923	2.293087152
C4	8	16	140	477	36.98418972	1.952649457
C4	8	17	141	490	37.06338028	1.6799372
C4	8	18	144	332	37.0859375	2.105672629
C4	8	19	173	399	37.10025707	3.734964724
C4	8	20	181	235	37.13513514	0
C4	8	21	184	250	37.18491484	0.327494615
C4	8	22	195	354	37.18550725	1.238108091
C4	8	23	199	272	37.1865285	1.876307007
C4	8	24	208	59	37.18656716	2.047535213
C4	8	25	230	206	37.22108844	2.011169507
C4	8	26	233	153	37.23157895	0
C4	8	27	243	79	37.25806452	1.844846558
C4	8	28	244	262	37.25806452	2.436795252
C4	8	29	249	448	37.27777778	1.740440654
C4	8	30	253	194	37.28180039	1.252921622
C4	8	31	271	5	37.28962818	0
C4	8	32	271	407	37.30708661	1.062352846
C4	8	33	273	424	37.32692308	0.940607055
C4	8	34	277	5	37.33050847	0
C4	8	35	280	191	37.33333333	1.654916238
C4	8	36	282	6	37.33333333	1.318764452
C4	8	37	282	345	37.38793103	2.65632683
C4	8	38	291	425	37.39130435	1.141992246
C4	8	39	295	439	37.43143813	0
C4	8	40	297	402	37.43396226	1.272332082
C4	8	41	297	446	37.45454545	1.379258391
C4	8	42	306	120	37.48255814	2.231059651
C4	8	43	308	242	37.5085389	2.657517621
C4	8	44	317	401	37.52247191	1.60799429
C4	8	45	319	233	37.52702703	1.592065107
C4	8	46	333	324	37.60455487	2.411648792
C4	8	47	339	47	37.60915493	2.252539168
C4	8	48	346	371	37.63043478	1.802517605
C4	8	49	348	465	37.63901019	1.496107471
C4	8	50	353	449	37.66666667	1.882127351
C4	8	51	400	26	37.67567568	1.686982571
C4	8	52	424	460	37.71005917	1.020327411
C4	8	53	426	2	37.72254335	1.54807569
C4	8	54	426	443	37.7340824	0.901821607
C4	8	55	432	327	37.75728155	1.86794457
C4	8	56	438	177	37.79831933	3.433254461
C4	9	1	14	120	37.82539683	2.573392554
C4	9	2	66	56	37.86885246	2.841310083
C4	9	3	76	232	37.88778878	1.932855091
C4	9	4	90	168	37.96100279	2.808075537
C4	9	5	123	106	37.97791165	1.177113338
C4	9	6	126	173	37.99672131	1.270907137
C4	9	7	128	300	38.03436426	2.601563386
C4	9	8	139	388	38.04225352	2.812762282
C4	9	9	147	70	38.09128631	2.44101458
C4	9	10	148	222	38.10126582	0.135493987
C4	9	11	158	19	38.10140845	9.29E-02
C4	9	12	160	466	38.10238095	2.184760887
C4	9	13	174	176	38.12460064	1.11465103
C4	9	14	175	384	38.20253165	2.012396844
C4	9	15	183	84	38.21441774	2.280917239
C4	9	16	186	254	38.27160494	2.47922506
C4	9	17	197	313	38.28965517	2.941435511
C4	9	18	207	451	38.31343284	2.730829596
C4	9	19	209	100	38.325	1.640150617
C4	9	20	238	427	38.36585366	2.081438682
C4	9	21	242	369	38.421875	2.107522376
C4	9	22	247	300	38.44152745	3.089291909
C4	9	23	252	168	38.48395722	2.459378074
C4	9	24	253	187	38.5270936	2.321749974
C4	9	25	272	468	38.55900621	3.873157186
C4	9	26	288	244	38.62610229	2.928900896
C4	9	27	295	314	38.64705882	3.187224968
C4	9	28	297	4	38.67741935	0
C4	9	29	311	65	38.69166667	1.514822379
C4	9	30	346	145	38.71272727	2.105780451
C4	9	31	351	35	38.72520661	1.481355747
C4	9	32	351	400	38.73440644	2.700360855
C4	9	33	362	440	38.74174174	1.205935182
C4	9	34	363	88	38.7826087	1.870215047
C4	9	35	365	215	38.86466165	2.939215836
C4	9	36	369	24	38.92479109	1.132625128
C4	9	37	374	436	38.94466403	1.107878291
C4	9	38	377	64	38.94680851	1.578226162
C4	9	39	381	323	38.94889267	2.203550066
C4	9	40	389	9	38.95897436	1.431177558
C4	9	41	392	34	38.96296296	1.134953302
C4	9	42	405	480	38.96969697	3.079876265
C4	9	43	426	79	39.00277778	2.313161881
C4	9	44	428	229	39.01408451	1.68829776
C4	9	45	433	439	39.03957784	2.835126806
C4	9	46	444	77	39.04819277	2.851134761
C4	9	47	446	368	39.05095541	2.250646897
C4	9	48	449	294	39.06430868	0
C4	9	49	452	257	39.07216495	1.588386414
C4	9	50	454	235	39.09558824	0
C4	9	51	469	7	39.10662824	3.760678888
C4	9	52	480	435	39.15934066	1.478486451
C4	10	1	22	223	39.17839196	0.750261785
C4	10	2	32	291	39.17906336	0.89001692
C4	10	3	34	355	39.19354839	1.133476811
C4	10	4	49	403	39.22018349	1.297275458
C4	10	5	53	227	39.27559055	1.640876063
C4	10	6	63	159	39.28301887	1.810908863
C4	10	7	65	139	39.28793774	1.909013829
C4	10	8	73	375	39.29069767	1.777728086
C4	10	9	97	285	39.29607843	2.230065393
C4	10	10	108	157	39.30490956	3.028026175
C4	10	11	119	464	39.30872483	3.379752875
C4	10	12	123	155	39.32876712	0
C4	10	13	126	387	39.36743215	1.93495725
C4	10	14	132	157	39.3713355	0
C4	10	15	151	350	39.37579618	1.446229344
C4	10	16	158	333	39.39669421	0.423511094
C4	10	17	170	18	39.43909348	2.542398746
C4	10	18	178	353	39.45454545	1.359481025
C4	10	19	207	130	39.46757679	3.613300934
C4	10	20	213	352	39.48897059	1.670933735
C4	10	21	271	150	39.49216301	2.539562818
C4	10	22	274	315	39.4962963	1.538088063
C4	10	23	289	312	39.5443787	3.12E-04
C4	10	24	311	108	39.64578834	1.79E-03
C4	10	25	320	174	39.65827338	0
C4	10	26	322	194	39.66336634	0
C4	10	27	330	289	39.70704225	1.762741528
C4	10	28	335	133	39.70737327	1.295929726
C4	10	29	336	345	39.75	2.053545039
C4	10	30	337	151	39.78571429	1.250863144
C4	10	31	340	164	39.82225914	1.39049869
C4	10	32	340	226	39.83888889	0
C4	10	33	365	321	39.84114583	2.122175244
C4	10	34	366	427	39.8540146	1.688047649
C4	10	35	367	233	39.88336933	1.556345959
C4	10	36	376	365	39.90705128	2.986555568
C4	10	37	399	209	39.93295019	1.452983851
C4	10	38	413	14	39.93333333	2.258593993
C4	10	39	419	452	39.96	1.359402276
C4	10	40	425	239	39.98214286	1.510477941
C4	10	41	425	267	40.02183406	3.082509223
C4	10	42	438	450	40.04046243	1.031241676
C4	10	43	446	45	40.06042296	1.770845619
C4	10	44	448	3	40.07089552	2.27259458
C4	10	45	448	327	40.08223684	1.381526169
C4	10	46	459	481	40.09615385	0.780007501
C4	10	47	461	342	40.09831461	1.526462017
C4	10	48	490	123	40.11167513	0
C4	11	1	14	242	40.18381113	3.405085096
C4	11	2	27	320	40.18584071	1.752583813
C4	11	3	30	40	40.21698113	1.628998503
C4	11	4	48	256	40.23783784	1.524796235
C4	11	5	51	71	40.24137931	2.645313957
C4	11	6	72	429	40.26829268	2.668668879
C4	11	7	83	49	40.28089888	1.575160924
C4	11	8	85	294	40.32163743	2.070623806
C4	11	9	97	271	40.33004926	1.639378677
C4	11	10	102	15	40.34285714	1.730399129
C4	11	11	104	296	40.39925373	2.383391987
C4	11	12	104	365	40.40939597	1.887331792
C4	11	13	111	55	40.42271293	1.805305475
C4	11	14	117	263	40.4855643	1.117194817
C4	11	15	121	205	40.48571429	1.87308415
C4	11	16	129	127	40.49471459	2.300069216
C4	11	17	175	447	40.55223881	0
C4	11	18	182	358	40.55328467	2.363588841
C4	11	19	186	297	40.5890411	1.279023314
C4	11	20	188	438	40.61774744	2.980709779
C4	11	21	190	313	40.68498168	0.406159944
C4	11	22	197	211	40.7	4.930709121
C4	11	23	198	155	40.73333333	2.206588562
C4	11	24	206	276	40.73732719	1.03148675
C4	11	25	216	423	40.77538462	1.167966997
C4	11	26	234	176	40.7875895	2.186509269
C4	11	27	235	376	40.83541147	2.59663239
C4	11	28	279	442	40.84210526	2.13360746
C4	11	29	284	302	40.84493671	1.94548869
C4	11	30	293	484	40.8994709	1.591834393
C4	11	31	297	229	40.98496241	1.615695672
C4	11	32	302	354	40.98886827	1.940751249
C4	11	33	315	235	41	1.096459932
C4	11	34	323	484	41.03061224	1.576522204
C4	11	35	324	287	41.04972376	2.196086674
C4	11	36	371	416	41.05357143	2.558282219
C4	11	37	379	342	41.07944732	2.018022637
C4	11	38	383	225	41.08053691	2.221714352
C4	11	39	397	92	41.08602151	2.233577949
C4	11	40	402	440	41.11320755	2.67517069
C4	11	41	407	317	41.12807882	1.728024308
C4	11	42	426	142	41.20809249	0.688994409
C4	11	43	426	342	41.26344086	0
C4	11	44	437	473	41.27322404	1.481776902
C4	11	45	440	354	41.27385892	0
C4	11	46	441	151	41.29979466	0.433958736
C4	11	47	443	22	41.38636364	1.342260628
C4	11	48	458	448	41.47887324	1.943667888
C4	11	49	463	271	41.48594378	1.290619643
C4	11	50	464	101	41.50980392	2.093169284
C4	11	51	473	327	41.51502146	1.468241624
C4	11	52	500	207	41.52238806	0
C4	12	1	7	304	41.53869969	1.784715212
C4	12	2	11	22	41.56396396	0.485652854
C4	12	3	17	94	41.59047619	3.164283399
C4	12	4	19	120	41.59090909	1.348060896
C4	12	5	28	366	41.60393258	2.457907679
C4	12	6	41	211	41.61538462	1.778776713
C4	12	7	50	272	41.63793103	1.347373271
C4	12	8	57	421	41.64388489	0.96491849
C4	12	9	72	87	41.7	3.055261683
C4	12	10	75	13	41.705	2.506574271
C4	12	11	97	122	41.74468085	2.579903378
