Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
B2	5	2	28	67	1.85950551156037	
B2	5	3	28	442	0.911377001932032	
B2	5	4	37	267	1.96811454100772	
B2	5	5	49	337	1.15217241001214	
B2	5	6	63	60	2.4885410832646	
B2	5	7	85	9	1.36666485318514	
B2	5	8	98	286	1.79111073301001	
B2	5	9	102	403	1.40451524336373	
B2	5	10	102	440	0.896861004677967	
B2	5	11	111	423	0.815028592806371	
B2	5	12	118	373	0.62642863680742	
B2	5	13	118	444	1.73611243037865	
B2	5	14	122	199	2.18097508759075	
B2	5	15	135	9	1.28910496606676	
B2	5	16	171	396	1.32594756271317	
B2	5	17	184	10	0	
B2	5	18	184	30	2.04433273160145	
B2	5	19	190	212	2.1890358119385	
B2	5	20	199	426	1.46832578340522	
B2	5	21	202	284	2.05602165504891	
B2	5	22	205	355	1.16754232216142	
B2	5	23	217	153	2.66283661031961	
B2	5	24	251	366	1.16083124075543	
B2	5	25	254	454	3.13550493807208	
B2	5	26	260	326	1.04372409473165	
B2	5	27	267	139	0.265454355672975	
B2	5	28	272	34	1.39831364167132	
B2	5	29	272	453	1.50924085850556	
B2	5	30	275	264	1.40927561534619	
B2	5	31	275	280	1.59437625145126	
B2	5	32	276	212	2.16245341238102	
B2	5	33	282	456	0	
B2	5	34	286	451	0	
B2	5	35	291	444	1.64578928142223	
B2	5	36	302	157	0.670117319976447	
B2	5	37	304	265	0.376113136327206	
B2	5	38	306	385	1.64403489256309	
B2	5	39	325	15	1.76074799124964	
B2	5	40	328	277	2.1517331452371	
B2	5	41	333	477	1.93192464754637	
B2	5	42	337	102	1.11778173544758	
B2	5	43	343	209	2.34030171570602	
B2	5	44	346	51	1.32871845042926	
B2	5	45	356	102	1.61357089908058	
B2	5	46	360	311	1.12208857205164	
B2	5	47	371	380	2.05364656916209	
B2	5	48	400	138	1.52534444943551	
B2	5	49	400	196	1.07089352395197	
B2	5	50	400	272	1.94667137074984	
B2	5	51	405	460	1.99534284622372	
B2	5	52	412	403	2.47531709905749	
B2	5	53	423	344	1.71212845198269	
B2	5	54	424	106	2.01132828081372	
B2	5	55	440	278	2.21986700121221	
B2	5	56	451	350	1.35618921881677	
B2	5	57	461	457	0.447453984301791	
B2	5	58	467	27	1.58513053348468	
B2	5	59	488	161	0	
B2	5	60	488	181	1.37656107925551	
B2	5	61	502	281	0	
B2	6	1	7	460	1.07901933831282	
B2	6	2	12	237	2.23254769147026	
B2	6	3	20	123	2.4062566915386	
B2	6	4	28	176	1.6492772215402	
B2	6	5	38	211	2.18233966207606	
B2	6	6	42	171	1.1531545198512	
B2	6	7	44	381	1.84771682225195	
B2	6	8	61	97	1.46185990382296	
B2	6	9	65	283	2.13446250258877	
B2	6	10	72	37	3.24939713380185	
B2	6	11	85	413	1.63167690494023	
B2	6	12	94	265	1.93627561699116	
B2	6	13	123	379	1.48257433462097	
B2	6	14	124	471	1.57296928672242	
B2	6	15	126	306	1.26643450836206	
B2	6	16	134	200	1.91786592985423	
B2	6	17	137	256	1.43600849438798	
B2	6	18	142	444	0.831907389559084	
B2	6	19	143	134	1.74239869476836	
B2	6	20	145	268	1.8102198167369	
B2	6	21	158	376	1.56505347920094	
B2	6	22	167	482	2.23907451567178	
B2	6	23	175	198	1.8574783777609	
B2	6	24	186	232	1.60879496382404	
B2	6	25	191	318	1.59849831813662	
B2	6	26	214	403	0.614615966904322	
B2	6	27	218	354	1.77390459727022	
B2	6	28	227	291	2.06008220919203	
B2	6	29	227	441	1.91003578291302	
B2	6	30	233	475	1.56598946853086	
B2	6	31	235	224	1.58046549026337	
B2	6	32	242	94	1.38994899328859	
B2	6	33	246	166	1.56507305653538	
B2	6	34	254	349	1.53330736157443	
B2	6	35	265	167	1.28028674362999	
B2	6	36	265	468	0.88358967063864	
B2	6	37	281	424	2.35134040050937	
B2	6	38	286	312	1.66219047135547	
B2	6	39	288	263	1.58305091298923	
B2	6	40	290	205	1.35098568805929	
B2	6	41	297	251	1.26178380320864	
B2	6	42	300	374	1.71542765440143	
B2	6	43	308	320	1.09730072961004	
B2	6	44	319	317	0.846363079392087	
B2	6	45	325	103	2.35045955788982	
B2	6	46	333	229	1.44915083921365	
B2	6	47	337	430	1.87094655096933	
B2	6	48	340	296	2.18629519803232	
B2	6	49	342	173	2.15345222464634	
B2	6	50	344	274	1.09410646236964	
B2	6	51	360	316	0.813769228793283	
B2	6	52	365	24	0	
B2	6	53	371	486	1.71789139129885	
B2	6	54	374	312	0.496938481486817	
B2	6	55	380	40	0.350945763820697	
B2	6	56	387	5	0.620561488611971	
B2	6	57	388	26	1.24514099107242	
B2	6	58	389	366	1.91619626545558	
B2	6	59	393	424	1.00124855588346	
B2	6	60	395	445	1.17511323226652	
B2	6	61	402	98	2.14743260065033	
B2	6	62	404	306	0.935354337019099	
B2	6	63	410	33	1.06165029704957	
B2	6	64	416	203	1.80111914498836	
B2	6	65	428	142	0.595996288783004	
B2	6	66	439	344	1.32764343300212	
B2	6	67	440	467	3.59661492116138	
B2	6	68	455	305	2.13815562917986	
B2	6	69	459	157	2.20580282656889	
B2	6	70	462	115	1.53674519015492	
B2	6	71	462	384	2.61792717986605E-02	
B2	6	72	465	249	1.55548241339585	
B2	6	73	471	19	1.90309179311157	
B2	7	1	18	443	1.40351631172224	
B2	7	2	23	81	2.21755372161453	
B2	7	3	30	353	1.60724026550816	
B2	7	4	45	300	1.96781395123779	
B2	7	5	61	170	1.69263986189221	
B2	7	6	62	389	1.49976914197768	
B2	7	7	65	384	0	
B2	7	8	67	370	0.983761564200211	
B2	7	9	69	456	1.88380348174163	
B2	7	10	72	413	1.7293588860837	
B2	7	11	94	342	1.65905265710197	
B2	7	12	111	251	1.68112143987342	
B2	7	13	111	299	1.55183271814075	
B2	7	14	114	405	1.30872962895537	
B2	7	15	117	419	1.39110446581671	
B2	7	16	122	61	1.74236224019988	
B2	7	17	147	333	2.10206913769925	
B2	7	18	154	128	0.879051335887723	
B2	7	19	155	257	2.05625651859241	
B2	7	20	157	186	1.6248268529837	
B2	7	21	169	406	1.81464611860014	
B2	7	22	174	32	1.18042623873807	
B2	7	23	177	53	0.88890605752351	
B2	7	24	187	313	2.65214851289108	
B2	7	25	192	284	2.26478824374892	
B2	7	26	210	28	1.84966028228185	
B2	7	27	210	248	1.10055027253974	
B2	7	28	213	160	1.78597812212364	
B2	7	29	239	109	1.83059365346032	
B2	7	30	245	71	2.13593008246151	
B2	7	31	260	252	1.73039102499048	
B2	7	32	270	38	1.75811495563209	
B2	7	33	272	167	2.6801032128923	
B2	7	34	274	225	1.81921536133922	
B2	7	35	275	398	1.86854944498569	
B2	7	36	301	319	1.2191031733479	
B2	7	37	307	18	0.988167649551098	
B2	7	38	333	242	1.82716191186356	
B2	7	39	336	411	1.51065586764814	
B2	7	40	339	281	2.02724018397492	
B2	7	41	341	44	0.628479101370842	
B2	7	42	344	180	2.14234544134069	
B2	7	43	351	358	2.25132502344367	
B2	7	44	353	108	1.58295964327634	
B2	7	45	368	415	1.94005384231444	
B2	7	46	376	29	1.49043923639406	
B2	7	47	388	217	1.35347436932586	
B2	7	48	393	474	1.56685697103528	
B2	7	49	396	487	1.61021043525043	
B2	7	50	398	347	1.63275425991951	
B2	7	51	408	378	1.63176127023399	
B2	7	52	431	214	1.16165773946312	
B2	7	53	433	119	2.88030101273525	
B2	7	54	444	48	1.58786795370757	
B2	7	55	450	428	2.18908815675594	
B2	7	56	456	136	2.56308718063649	
B2	7	57	466	262	2.54202026524642	
B2	7	58	472	481	1.63242533639646	
B2	8	1	6	208	1.52546074413932	
B2	8	2	10	54	1.394550086225	
B2	8	3	10	412	1.70606034162708	
B2	8	4	17	117	2.20583419982985	
B2	8	5	30	473	1.74542543045422	
B2	8	6	37	13	1.36365413667054	
B2	8	7	48	268	2.2347626224389	
B2	8	8	56	106	1.29445549236066	
B2	8	9	77	13	1.2481579508114	
B2	8	10	77	486	1.69574532721488	
B2	8	11	79	461	1.1111348836843	
B2	8	12	87	297	2.07522954300754	
B2	8	13	93	370	1.503593327979	
B2	8	14	94	322	1.960565917658	
B2	8	15	101	190	2.18478362090459	
B2	8	16	121	457	2.17903406596121	
B2	8	17	122	54	1.43920593999653	
B2	8	18	134	103	1.14394070521727	
B2	8	19	142	406	1.82093912380001	
B2	8	20	157	338	2.18987927665162	
B2	8	21	163	399	0.701342224755982	
B2	8	22	172	3	1.71125099224931	
B2	8	23	176	266	1.78406641794165	
B2	8	24	184	338	1.29257599511633	
B2	8	25	190	166	1.41197571252237	
B2	8	26	191	61	0.861457479056459	
B2	8	27	193	341	1.73309886540004	
B2	8	28	194	435	1.80496029064614	
B2	8	29	218	310	2.01605190165448	
B2	8	30	222	93	1.34650295390187	
B2	8	31	229	471	1.82132141196433	
B2	8	32	230	402	1.20429111100317	
B2	8	33	243	270	2.169381022052	
B2	8	34	248	405	0.87773054658657	
B2	8	35	252	423	0.566284366175393	
B2	8	36	255	208	2.4857318685446	
B2	8	37	260	158	1.51429527961406	
B2	8	38	262	306	1.78730524234107	
B2	8	39	284	350	1.6204741896642	
B2	8	40	286	76	1.45504085203575	
B2	8	41	291	157	1.96067303991844	
B2	8	42	296	307	1.42197793779684	
B2	8	43	302	39	1.43853509754229	
B2	8	44	308	201	1.82522218909512	
B2	8	45	312	436	2.51432118895574	
B2	8	46	325	144	1.71051667134727	
B2	8	47	327	353	1.73424031094255	
B2	8	48	336	383	2.27217209630502	
B2	8	49	339	291	1.5689622909225	
B2	8	50	361	45	2.09307597427532	
B2	8	51	377	204	0.89973586572036	
B2	8	52	385	405	1.98787525923911	
B2	8	53	391	357	1.82206363089974	
B2	8	54	399	14	1.61289988022121	
B2	8	55	404	358	1.57175985444513	
B2	8	56	408	77	1.68872389637916	
B2	8	57	433	192	2.22056519170873	
B2	8	58	439	341	2.12918417445804	
B2	8	59	442	257	1.94841058760151	
B2	8	60	447	309	2.282701212009	
B2	8	61	471	130	1.32836394423888	
B2	8	62	479	15	1.91031889328756	
B2	9	1	3	366	1.51807375138588	
B2	9	2	5	39	1.78171673279164	
B2	9	3	11	227	0.288716325452979	
B2	9	4	33	161	1.61387234630655	
B2	9	5	42	409	1.71618581164506	
B2	9	6	48	219	1.32620644975737	
B2	9	7	54	128	1.67586249298307	
B2	9	8	68	264	2.26155966589501	
B2	9	9	74	298	1.4115393426079	
B2	9	10	84	453	1.54618129993907	
B2	9	11	85	321	1.98602301779943	
B2	9	12	92	296	1.25064132301482	
B2	9	13	100	401	2.54529561375169	
B2	9	14	102	446	2.06588033243503	
B2	9	15	110	149	1.58828587872851	
B2	9	16	115	479	1.88744964064072	
B2	9	17	136	348	1.05995250040641	
B2	9	18	141	251	2.25462481740133	
B2	9	19	145	336	1.34574897033906	
B2	9	20	152	434	1.92792892297355	
B2	9	21	164	290	2.07825460125378	
B2	9	22	170	41	2.24424018855011	
B2	9	23	170	222	1.4998227989264	
B2	9	24	171	95	2.08180173805033	
B2	9	25	179	429	2.03711200148183	
B2	9	26	188	487	1.09438921889367	
B2	9	27	194	221	1.99976254106353	
B2	9	28	220	92	1.59648834159605	
B2	9	29	224	276	1.75312358120817	
B2	9	30	226	254	1.84769794731278	
B2	9	31	232	204	1.73789382682435	
B2	9	32	233	37	1.36293968717757	
B2	9	33	239	390	2.28385740783955	
B2	9	34	244	152	1.59369450810575	
B2	9	35	251	435	1.63081595414851	
B2	9	36	254	14	1.275626603095	
B2	9	37	257	90	1.89990072431592	
B2	9	38	286	441	1.56601103813711	
B2	9	39	293	274	1.69980234856412	
B2	9	40	294	254	1.68482178802642	
B2	9	41	295	115	1.33941784157354	
B2	9	42	306	396	1.44263771018605	
B2	9	43	309	200	1.72498055134024	
B2	9	44	312	30	1.95140476016487	
B2	9	45	332	311	1.49576188081831	
B2	9	46	333	257	2.13822101189911	
B2	9	47	348	10	1.1514094903356	
B2	9	48	356	381	2.5174469097131	
B2	9	49	360	97	2.56059176684086	
B2	9	50	363	194	1.92576010542777	
B2	9	51	372	428	1.65249585419321	
B2	9	52	374	160	1.73881478521261	
B2	9	53	393	93	1.61404024215991	
B2	9	54	403	323	1.4528952863438	
B2	9	55	429	379	2.04707786037658	
B2	9	56	430	469	1.91861641441224	
B2	9	57	439	167	1.93705795861627	
B2	9	58	445	105	1.95441531986541	
B2	9	59	450	97	0.530233113595108	
B2	9	60	457	76	1.2728450757624	
B2	9	61	467	184	1.33165534321002	
B2	9	62	481	295	0.903610213201536	
B2	9	63	495	16	0	
B2	10	1	14	326	2.18145020870602	
B2	10	2	34	170	1.64438250996257	
B2	10	3	39	88	2.58126720634047	
B2	10	4	41	338	2.06076356156666	
B2	10	5	49	236	1.76594626635495	
B2	10	6	67	36	1.51477897280394	
B2	10	7	78	288	1.36143009985735	
B2	10	8	83	38	1.97019342008395	
B2	10	9	90	422	1.58495702159539	
B2	10	10	95	283	1.56939669174496	
B2	10	11	109	92	0.779420543195608	
B2	10	12	158	344	2.27646772923056	
B2	10	13	162	197	1.72657870061239	
B2	10	14	174	351	0	
B2	10	15	177	431	1.50685872440848	
B2	10	16	182	355	1.66705895996894	
B2	10	17	194	25	1.35769790504417	
B2	10	18	197	294	1.34875885098127	
B2	10	19	207	190	1.55180725836502	
B2	10	20	210	151	1.41095629555405	
B2	10	21	216	122	1.28041591650866	
B2	10	22	231	390	2.28223267088342	
B2	10	23	233	166	1.37655097613883	
B2	10	24	257	337	1.70630232416027	
B2	10	25	264	63	1.47648024457515	
B2	10	26	267	142	1.08531848750276	
B2	10	27	269	391	1.43593577162884	
B2	10	28	271	328	1.80513916615649	
B2	10	29	278	17	2.26955979709924	
B2	10	30	302	112	1.9573737795516	
B2	10	31	314	152	1.46303166886632	
B2	10	32	314	483	2.26820042513348	
B2	10	33	317	310	1.61773062792891	
B2	10	34	324	418	1.33534596369431	
B2	10	35	328	62	1.68246524869936	
B2	10	36	345	280	2.74909568464084	
B2	10	37	349	184	1.5321993631331	
B2	10	38	352	462	2.06515201193667	
B2	10	39	370	331	1.42023578817438	
B2	10	40	387	175	2.28704282859705	
B2	10	41	397	253	1.68812003117086	
B2	10	42	398	424	1.35946378657609	
B2	10	43	421	172	2.18853947347098	
B2	10	44	426	217	1.3332082806987	
B2	10	45	429	118	2.38055378810014	
B2	10	46	438	263	1.25624198413078	
B2	10	47	443	336	2.11109725649417	
B2	10	48	449	415	1.79544266517418	
B2	10	49	457	205	2.78255230553252	
B2	10	50	465	464	1.25370439682365	
B2	10	51	469	71	1.27775517176455	
B2	10	52	470	359	1.68243852390813	
B2	10	53	473	378	1.47092594452158	
