Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
B2	2	64	394	407	1.62543118427163	
B2	2	65	406	179	1.7600841607176	
B2	2	66	406	246	1.64953165561722	
B2	2	67	409	407	1.85860986324489	
B2	2	68	421	99	1.17398758402165	
B2	2	69	426	462	1.34006651877372	
B2	2	70	433	357	1.636759190329	
B2	2	71	436	160	2.06555399965643	
B2	2	72	439	325	1.1280843521637	
B2	2	73	459	310	1.54547164571025	
B2	2	74	462	7	1.30383045799164	
B2	2	75	465	76	1.38152054071467	
B2	2	76	468	26	1.4059070750695	
B2	2	77	473	211	1.56978900591343	
B2	2	78	476	8	1.55346424601704	
B2	2	79	478	311	1.40677930261572	
B2	2	80	478	394	1.15837601176147	
B2	2	81	481	125	1.43504899417994	
B2	2	82	484	200	1.79964219447411	
B2	2	83	486	29	0	
B2	2	84	494	34	1.70716700216491	
B2	3	1	9	214	1.67509160497639	
B2	3	2	13	112	1.8588110007788	
B2	3	3	18	360	1.07391046404305	
B2	3	4	32	110	1.73815002550716	
B2	3	5	38	23	1.62634270440566	
B2	3	6	38	275	1.40048870753515	
B2	3	7	58	386	1.64454392531814	
B2	3	8	65	64	1.85747128121836	
B2	3	9	66	246	1.3569263948017	
B2	3	10	68	256	1.75904672170136	
B2	3	11	78	321	1.76995691485795	
B2	3	12	83	457	1.56758965476759	
B2	3	13	95	326	2.06808664854625	
B2	3	14	104	182	1.4919869028874	
B2	3	15	116	92	1.33763490137934	
B2	3	16	117	74	1.46106995884774	
B2	3	17	125	288	1.74485836298353	
B2	3	18	128	355	1.92528444982953	
B2	3	19	146	36	1.71763871426212	
B2	3	20	147	224	1.0854877363317	
B2	3	21	150	244	1.64160852298843	
B2	3	22	156	422	0.920030430296721	
B2	3	23	165	114	2.2087820399955	
B2	3	24	182	193	1.62922795006218	
B2	3	25	193	15	1.92999133234509	
B2	3	26	203	296	1.25651750799946	
B2	3	27	209	385	1.41395311572304	
B2	3	28	212	277	1.30513432122568	
B2	3	29	217	234	2.49925868536353	
B2	3	30	222	164	1.44199272355907	
B2	3	31	224	108	1.49688415010017	
B2	3	32	226	122	1.60341140484426	
B2	3	33	229	276	1.35223171819078	
B2	3	34	231	343	1.71254525782127	
B2	3	35	234	296	2.20562009638442	
B2	3	36	239	389	1.69278547539417	
B2	3	37	241	80	1.09123692991473	
B2	3	38	246	210	0.412049297483887	
B2	3	39	264	404	2.5541916959794	
B2	3	40	267	441	2.11931691105434	
B2	3	41	274	119	2.58340908384611	
B2	3	42	276	311	1.039415145473	
B2	3	43	281	260	1.02358211020509	
B2	3	44	286	12	1.79097335022984	
B2	3	45	294	93	1.40128833912887	
B2	3	46	298	170	1.32698079149173	
B2	3	47	309	98	1.72607571381636	
B2	3	48	317	134	1.86019271067848	
B2	3	49	321	475	1.81911249476754	
B2	3	50	323	222	2.33070729466496	
B2	3	51	332	344	1.92290324230438	
B2	3	52	336	276	1.95323022339487	
B2	3	53	338	4	1.83224969485322	
B2	3	54	338	55	2.04281171311697	
B2	3	55	338	437	1.36916995654043	
B2	3	56	347	452	1.38097847308821	
B2	3	57	349	115	2.17991751681911	
B2	3	58	358	384	1.93373560943941	
B2	3	59	371	143	1.75944863995525	
B2	3	60	387	146	1.75903048893846	
B2	3	61	395	170	2.12219221040282	
B2	3	62	395	352	2.3945833553639	
B2	3	63	397	246	1.7709668911461	
B2	3	64	400	56	1.63455988728543	
B2	3	65	410	167	1.98058186562296	
B2	3	66	411	11	1.69845462989681	
B2	3	67	414	472	1.48025681211337	
B2	3	68	416	429	2.04579035568099	
B2	3	69	419	345	2.6312049866335	
B2	3	70	420	288	1.51318124486223	
B2	3	71	435	41	0	
B2	3	72	450	353	1.79032999930397	
B2	3	73	457	290	1.64022549929661	
B2	3	74	464	157	2.79087790045921	
B2	3	75	465	180	1.21843321754638	
B2	3	76	473	100	2.61573615516814	
B2	4	1	18	487	1.77780509912981	
B2	4	2	20	116	1.13759023191522	
B2	4	3	28	428	1.85648759479826	
B2	4	4	35	388	1.62398745753854	
B2	4	5	49	348	2.73472820379548	
B2	4	6	67	41	1.20342291922187	
B2	4	7	76	253	1.41483101958462	
B2	4	8	77	173	1.13612642327784	
B2	4	9	81	304	2.05397932383431	
B2	4	10	92	49	2.15520570841111	
B2	4	11	95	189	0.738632527499752	
B2	4	12	106	463	0.789816355969818	
B2	4	13	109	114	2.14306654827843	
B2	4	14	114	230	1.13583724470754	
B2	4	15	131	443	1.85872655242109	
B2	4	16	132	290	1.74247550595802	
B2	4	17	135	177	1.69596285300539	
B2	4	18	140	48	1.58680530847506	
B2	4	19	143	384	1.42309159896587	
B2	4	20	146	402	1.14701801542644	
B2	4	21	166	434	0.479640435568868	
B2	4	22	175	153	1.50997169037811	
B2	4	23	184	346	1.38509918290933	
B2	4	24	186	178	1.07376012932374	
B2	4	25	188	457	1.12972754733893	
B2	4	26	191	154	0.415961074510532	
B2	4	27	195	242	2.12778747827412	
B2	4	28	198	8	1.49182193598432	
B2	4	29	202	278	2.15716914271968	
B2	4	30	215	320	2.03783003265014	
B2	4	31	218	119	0.340295441245902	
B2	4	32	224	147	1.97800222348511	
B2	4	33	228	365	2.23671712976001	
B2	4	34	235	59	0.988279628634028	
B2	4	35	249	178	2.5892632553854	
B2	4	36	254	200	1.02707816443704	
B2	4	37	256	480	1.81366855899525	
B2	4	38	262	299	1.81116818847516	
B2	4	39	271	361	1.09424367649948	
B2	4	40	275	403	1.33523777888501	
B2	4	41	278	336	2.003806156761	
B2	4	42	288	93	2.1094362980219	
B2	4	43	301	284	0.10864839004657	
B2	4	44	305	250	1.90090361157318	
B2	4	45	306	428	1.17446632448813	
B2	4	46	311	44	1.77101122349284	
B2	4	47	320	300	1.42942667504055	
B2	4	48	329	145	2.24904600741678	
B2	4	49	337	326	2.21603982055211	
B2	4	50	342	447	1.41401741944407	
B2	4	51	351	321	1.77322056359691	
B2	4	52	356	254	1.39334690628501	
B2	4	53	356	343	0.89085816044649	
B2	4	54	363	193	1.497462446444	
B2	4	55	364	412	2.40371749598887	
B2	4	56	366	96	2.17843561816835	
B2	4	57	374	35	1.79147534093953	
B2	4	58	397	340	2.61596540260075	
B2	4	59	406	416	1.77549674831711	
B2	4	60	420	312	0.677773900907188	
B2	4	61	427	163	1.94535214721686	
B2	4	62	444	54	1.86749912468334	
B2	4	63	447	314	2.14941599631711	
B2	4	64	448	3	3.16916697403183	
B2	4	65	452	233	1.91454196435912	
B2	4	66	457	111	2.06993593660787	
B2	4	67	466	360	1.60589473339967	
B2	4	68	468	408	2.13134205177156	
B2	5	1	8	192	1.68311402084266	
B2	5	2	11	360	2.39751829544084	
B2	5	3	12	313	1.14337711663238	
B2	5	4	12	326	1.55475898354737	
B2	5	5	15	47	2.69345709199549	
B2	5	6	18	99	1.20997989657665	
B2	5	7	22	292	1.42306676794029	
B2	5	8	29	273	4.57746175609742E-03	
B2	5	9	29	314	0.192140002422187	
B2	5	10	43	229	0.71127215964791	
B2	5	11	43	384	1.81897500014848	
B2	5	12	58	135	1.7537288336717	
B2	5	13	62	83	1.59729961254085	
B2	5	14	72	168	0.936743352484606	
B2	5	15	77	466	1.77526186087649	
B2	5	16	82	311	1.62642756350272	
B2	5	17	83	41	1.66760464943175	
B2	5	18	93	367	1.48960898428412	
B2	5	19	100	228	2.94504305280598	
B2	5	20	106	44	1.05411210744723	
B2	5	21	106	65	1.52872321291643	
B2	5	22	109	426	0.837637803999779	
B2	5	23	112	344	1.83423122765197	
B2	5	24	118	273	1.87716262975779	
B2	5	25	129	117	1.84616077285362	
B2	5	26	130	312	1.28199466705276	
B2	5	27	135	300	2.21488830945521	
B2	5	28	140	17	2.05483373312414	
B2	5	29	142	409	0.994383197707257	
B2	5	30	147	349	2.30406374545059	
B2	5	31	150	217	1.90062771897707	
B2	5	32	170	87	1.41594539469698	
B2	5	33	173	262	1.55493758246219	
